-0.0000;0.0000;-0.0000;-0.0000;0.0000;-0.0000;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.000;10
-0.0000;4.4639;3.4676;0.4609;0.2183;0.0000;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.002;10
-0.0000;4.4640;3.4666;0.4609;0.2183;0.0000;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.004;10
-0.0000;4.4640;3.4667;0.4609;0.2183;0.0000;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.006;10
0.0000;4.4639;3.4692;0.4609;0.2183;0.0001;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.008;10
0.0000;4.4641;3.4634;0.4609;0.2182;0.0001;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.010;10
-0.0002;4.4633;3.4628;0.4608;0.2179;0.0003;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.012;10
0.0092;4.4663;3.4701;0.4605;0.2169;0.0008;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.014;10
0.0009;4.4551;3.4567;0.4595;0.2141;0.0019;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.016;10
0.0122;4.4563;3.4465;0.4570;0.2081;0.0042;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.018;10
0.0134;4.4772;3.4435;0.4527;0.1961;0.0085;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.020;10
0.0275;4.4599;3.4486;0.4452;0.1770;0.0157;-43.8520;-28.7582;-55.5674;-42.6073;65.3795;19.5901;1;2016-11-21 14:27:56.022;10
