-0.0024,13.7080,6.8332,0.6070,-0.2647,-0.0606,-44.1777,-28.5528,-55.2030,-42.7806,65.6159,19.8223
-0.0021,13.7385,6.8148,0.6067,-0.2818,-0.0317,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0043,13.7716,6.8478,0.6066,-0.2653,-0.0134,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0147,13.6939,6.8229,0.6065,-0.2653,-0.0509,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0484,13.7454,6.8303,0.6065,-0.2824,-0.0413,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0478,13.7414,6.8168,0.6065,-0.2647,-0.0317,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0379,13.7389,6.8677,0.6065,-0.2653,-0.0237,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0478,13.7436,6.8214,0.6065,-0.2654,-0.0407,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0304,13.741,6.8145,0.6064,-0.2826,-0.0605,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.044,13.7396,6.8609,0.6063,-0.3006,-0.0317,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0475,13.7815,6.8407,0.6062,-0.3183,-0.0316,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.086,13.7303,6.7912,0.606,-0.3015,-0.0234,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0016,13.7923,6.8032,0.6056,-0.2858,-0.06,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0421,13.7608,6.8494,0.6052,-0.3055,-0.0307,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0427,13.687,6.8281,0.6045,-0.307,-0.0495,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0061,13.7263,6.8122,0.6036,-0.2772,-0.0121,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0558,13.7256,6.7817,0.6023,-0.2982,-0.0288,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0058,13.7511,6.809,0.6473,-0.3231,-0.0092,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0824,13.7341,6.8001,0.5973,-0.3153,-0.0274,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0606,13.7173,6.7805,0.5934,-0.2762,-0.0511,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0294,13.719,6.7731,0.5876,-0.3467,-0.0467,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0391,13.7109,6.7581,0.5793,-0.3366,0.0057,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0266,13.7471,6.7379,0.5677,-0.399,-0.0135,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.1086,13.766,6.7196,0.5989,-0.3802,-0.0018,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0924,13.701,6.7009,0.5343,-0.4502,0.033,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8223
0.0467,13.7149,6.6728,0.5114,-0.4905,0.041,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8223
0.0571,13.7649,6.6776,0.5208,-0.5508,0.0443,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8224
0.1119,13.726,6.6324,0.4353,-0.5271,0.066,-44.1777,-28.5528,-55.203,-42.7806,65.6157,19.8224
0.0244,13.7534,6.5913,0.3979,-0.6612,0.0709,-44.1777,-28.5528,-55.203,-42.7806,65.6157,19.8224
0.1876,13.7371,6.5919,0.3535,-0.696,0.1242,-44.1777,-28.5528,-55.203,-42.7807,65.6157,19.8225
0.1389,13.7198,6.513,0.3039,-0.6446,0.1579,-44.1777,-28.5528,-55.203,-42.7807,65.6156,19.8225
0.2104,13.6784,6.535,0.258,-0.68,0.1637,-44.1777,-28.5528,-55.203,-42.7807,65.6155,19.8226
0.1729,13.7517,6.4418,0.2053,-0.7693,0.1897,-44.1777,-28.5528,-55.203,-42.7807,65.6154,19.8226
0.259,13.7245,6.4516,0.203,-0.7909,0.2059,-44.1777,-28.5528,-55.2031,-42.7808,65.6152,19.8227
0.2569,13.7265,6.3884,0.1542,-0.7957,0.2317,-44.1776,-28.5528,-55.2031,-42.7808,65.6151,19.8228
0.3368,13.6714,6.3375,0.1265,-0.8538,0.266,-44.1776,-28.5528,-55.2031,-42.7808,65.6149,19.8228
0.2698,13.7236,6.3082,0.0838,-0.8746,0.2449,-44.1776,-28.5528,-55.2031,-42.7809,65.6146,19.8229
0.3739,13.6451,6.3137,0.0112,-0.8452,0.2866,-44.1776,-28.5528,-55.2031,-42.7809,65.6143,19.823
