0.0045,13.6190,6.8978,0.6056,-0.2859,-0.0380,-44.1777,-28.5528,-55.2030,-42.7806,65.6159,19.8223
0.0135,13.6295,6.8978,0.6054,-0.2847,-0.038,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0493,13.6544,6.9041,0.6053,-0.2859,-0.0016,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0138,13.6076,6.8988,0.6053,-0.3211,-0.0667,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.03,13.6135,6.8981,0.6053,-0.3201,-0.0379,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0293,13.595,6.8978,0.6053,-0.3201,-0.0197,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0414,13.626,6.8974,0.6053,-0.2847,-0.038,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0956,13.5745,6.8943,0.6052,-0.3201,-0.0198,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0459,13.5902,6.8974,0.6052,-0.2507,-0.0197,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0677,13.5924,6.8928,0.6051,-0.3206,-0.0196,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0103,13.6281,6.8903,0.605,-0.287,-0.0378,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0449,13.6057,6.8839,0.6047,-0.3221,-0.0194,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0273,13.6547,6.8843,0.6044,-0.2539,-0.0384,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0114,13.6077,6.8777,0.6039,-0.2913,-0.0291,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0116,13.6242,6.8731,0.6502,-0.3282,-0.0365,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0091,13.6185,6.8649,0.6021,-0.2966,-0.037,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0106,13.6155,6.8608,0.6009,-0.2841,-0.0359,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
-0.0012,13.6141,6.8473,0.5285,-0.3089,-0.0624,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0284,13.6137,6.8455,0.5968,-0.3188,-0.0134,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0648,13.665,6.8333,0.5921,-0.2968,-0.0105,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0184,13.5945,6.824,0.5432,-0.3855,-0.0162,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0552,13.5999,6.7983,0.5778,-0.3908,-0.0467,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0068,13.6092,6.8256,0.5664,-0.386,-0.01,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0353,13.618,6.7899,0.5508,-0.4533,0.0013,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0326,13.6129,6.7633,0.533,-0.4375,0.0269,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.056,13.6051,6.7393,0.5052,-0.4774,0.0358,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8223
0.1201,13.5834,6.7096,0.4743,-0.5546,0.0192,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8224
0.1487,13.5889,6.6547,0.4824,-0.5652,0.032,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8224
