-0.0000,0.0000,-0.0000.1,-0.0000.2,0.0000.1,-0.0000.3,-43.8520,-28.7582,-55.5674,-42.6073,65.3795,19.5901
1.7499,3.2912,1.9717,-1.1255,-0.6791,0.7238,-43.8459,-28.7597,-55.5823,-42.6235,65.2813,19.6198
1.7313,3.1884,1.9056,-1.0826,-0.6903,0.7042,-43.8456,-28.7597,-55.5831,-42.6245,65.2759,19.6214
1.8053,3.2146,1.9876,-1.1396,-0.704,0.7073,-43.8453,-28.7598,-55.5839,-42.6254,65.2704,19.623
1.7703,3.1724,1.9015,-1.1191,-0.7231,0.7228,-43.8449,-28.7598,-55.5847,-42.6265,65.2647,19.6247
1.8157,3.2271,1.9785,-1.1084,-0.7113,0.7304,-43.8446,-28.7599,-55.5856,-42.6276,65.2587,19.6265
1.7516,3.1417,1.881,-1.0751,-0.7249,0.7459,-43.8442,-28.76,-55.5865,-42.6287,65.2526,19.6283
1.844,3.184,1.8474,-1.1347,-0.7202,0.7323,-43.8439,-28.76,-55.5874,-42.6299,65.2463,19.6302
1.7542,3.2038,1.8388,-1.1136,-0.7421,0.7447,-43.8435,-28.7601,-55.5884,-42.6311,65.2397,19.6322
1.8101,3.0094,1.907,-1.1525,-0.7247,0.724,-43.8431,-28.7601,-55.5894,-42.6324,65.2329,19.6342
1.8576,3.2982,1.8532,-1.1408,-0.7434,0.7161,-43.8427,-28.7602,-55.5904,-42.6338,65.2259,19.6363
1.7995,3.0794,1.805,-1.1314,-0.782,0.6954,-43.8423,-28.7602,-55.5914,-42.6352,65.2187,19.6385
1.8135,3.0727,1.88,-1.1077,-0.7592,0.7136,-43.8418,-28.7603,-55.5925,-42.6366,65.2113,19.6407
1.7974,3.1983,1.8338,-1.1434,-0.768,0.7403,-43.8414,-28.7604,-55.5936,-42.6381,65.2036,19.643
1.8041,3.0526,1.9034,-1.1377,-0.7847,0.7423,-43.8409,-28.7604,-55.5948,-42.6397,65.1957,19.6454
1.9415,3.105,1.854,-1.123,-0.7781,0.7005,-43.8404,-28.7605,-55.596,-42.6413,65.1875,19.6479
1.9107,3.1131,1.785,-1.1685,-0.8063,0.7164,-43.84,-28.7605,-55.5972,-42.6429,65.1791,19.6504
1.9527,3.0367,1.9011,-1.163,-0.7866,0.7473,-43.8395,-28.7606,-55.5984,-42.6446,65.1705,19.653
1.9444,3.0918,1.8304,-1.202,-0.7914,0.7307,-43.8389,-28.7607,-55.5997,-42.6464,65.1616,19.6556
1.7952,2.9765,1.7868,-1.1935,-0.8018,0.7249,-43.8384,-28.7608,-55.6011,-42.6482,65.1525,19.6584
1.8123,2.9788,1.8312,-1.1329,-0.8056,0.725,-43.8379,-28.7608,-55.6024,-42.6501,65.1431,19.6612
1.9158,2.8773,1.7886,-1.1531,-0.8197,0.728,-43.8373,-28.7609,-55.6038,-42.652,65.1334,19.6641
1.8839,3.158,1.7443,-1.1608,-0.8374,0.7367,-43.8367,-28.761,-55.6053,-42.654,65.1235,19.6671
1.887,2.9168,1.7561,-1.1511,-0.8443,0.7403,-43.8361,-28.7611,-55.6068,-42.656,65.1133,19.6701
1.9212,2.9298,1.7647,-1.1447,-0.8606,0.7575,-43.8355,-28.7611,-55.6083,-42.6581,65.1029,19.6733
1.8755,2.9753,1.7578,-1.1311,-0.8563,0.7671,-43.8349,-28.7612,-55.6098,-42.6602,65.0921,19.6765
2.014,2.9565,1.7442,-1.1928,-0.8752,0.7493,-43.8342,-28.7613,-55.6114,-42.6624,65.0811,19.6798
1.9478,2.8923,1.7159,-1.2004,-0.8804,0.7661,-43.8336,-28.7614,-55.6131,-42.6646,65.0698,19.6832
1.9042,2.965,1.7575,-1.2036,-0.8947,0.7824,-43.8329,-28.7615,-55.6147,-42.6669,65.0582,19.6866
2.0817,2.8975,1.714,-1.2012,-0.9106,0.7429,-43.8322,-28.7616,-55.6165,-42.6693,65.0463,19.6902
2.0146,2.998,1.7123,-1.1954,-0.9017,0.7578,-43.8315,-28.7617,-55.6182,-42.6717,65.0342,19.6938
1.9864,2.9335,1.6393,-1.2028,-0.8913,0.7431,-43.8308,-28.7618,-55.62,-42.6742,65.0217,19.6976
2.0179,2.9032,1.6799,-1.2247,-0.8969,0.7738,-43.83,-28.7619,-55.6219,-42.6767,65.0089,19.7014
1.9432,2.9596,1.628,-1.1585,-0.9004,0.7688,-43.8293,-28.762,-55.6238,-42.6793,64.9959,19.7053
2.0908,2.9707,1.6636,-1.23,-0.9197,0.7692,-43.8285,-28.7621,-55.6257,-42.6819,64.9825,19.7093
1.9386,2.9636,1.6574,-1.197,-0.9093,0.7668,-43.8277,-28.7622,-55.6277,-42.6846,64.9688,19.7134
1.9784,2.93,1.6178,-1.1992,-0.9303,0.7542,-43.8269,-28.7624,-55.6297,-42.6874,64.9548,19.7176
1.9898,2.9418,1.6203,-1.2314,-0.9442,0.7659,-43.826,-28.7625,-55.6318,-42.6902,64.9404,19.7219
2.0085,2.9113,1.5988,-1.2435,-0.9731,0.798,-43.8252,-28.7626,-55.6339,-42.6931,64.9258,19.7263
2.0135,2.9765,1.6118,-1.2666,-0.964,0.7757,-43.8243,-28.7628,-55.636,-42.6961,64.9108,19.7307
2.0162,2.8953,1.6428,-1.2385,-0.9817,0.7815,-43.8234,-28.7629,-55.6382,-42.6991,64.8955,19.7353
2.0478,2.8617,1.6162,-1.2578,-0.9787,0.7941,-43.8225,-28.7631,-55.6405,-42.7022,64.8798,19.74
2.0558,2.9017,1.5742,-1.2148,-1.0112,0.7702,-43.8216,-28.7632,-55.6428,-42.7053,64.8638,19.7448
2.0793,2.9002,1.5348,-1.2487,-0.9879,0.8098,-43.8206,-28.7634,-55.6451,-42.7085,64.8475,19.7496
2.1415,2.8765,1.5812,-1.2227,-0.9971,0.8092,-43.8197,-28.7635,-55.6475,-42.7118,64.8308,19.7546
2.1552,2.8855,1.5405,-1.2644,-0.9852,0.7859,-43.8187,-28.7637,-55.65,-42.7151,64.8138,19.7597
2.1307,2.9058,1.4577,-1.2246,-1.0101,0.7643,-43.8176,-28.7639,-55.6525,-42.7186,64.7964,19.7649
2.1551,2.8284,1.5318,-1.2693,-1.0115,0.7896,-43.8166,-28.764,-55.655,-42.722,64.7787,19.7702
2.0991,2.8647,1.5151,-1.2539,-1.0133,0.7834,-43.8156,-28.7642,-55.6576,-42.7256,64.7606,19.7756
2.1364,2.8385,1.4635,-1.2947,-1.057,0.7655,-43.8145,-28.7644,-55.6603,-42.7292,64.7421,19.7811
2.1089,2.8074,1.4937,-1.2921,-1.0491,0.8246,-43.8134,-28.7646,-55.663,-42.7329,64.7233,19.7867
2.1934,3.0256,1.5325,-1.2674,-1.0422,0.7956,-43.8123,-28.7648,-55.6658,-42.7366,64.7041,19.7925
2.0897,2.8459,1.4818,-1.3133,-1.0708,0.7914,-43.8111,-28.765,-55.6686,-42.7405,64.6845,19.7983
2.2579,2.9189,1.4245,-1.3048,-1.0703,0.7886,-43.81,-28.7652,-55.6714,-42.7444,64.6646,19.8043
2.1184,2.9601,1.4556,-1.3072,-1.08,0.816,-43.8088,-28.7654,-55.6743,-42.7483,64.6443,19.8103
2.1863,2.9167,1.4634,-1.289,-1.091,0.8205,-43.8076,-28.7656,-55.6773,-42.7524,64.6236,19.8165
2.1999,2.8146,1.4807,-1.2836,-1.0814,0.8212,-43.8063,-28.7658,-55.6803,-42.7565,64.6024,19.8228
2.1965,2.9486,1.4066,-1.349,-1.1265,0.8344,-43.8051,-28.766,-55.6834,-42.7607,64.581,19.8292
2.1415,2.9008,1.417,-1.295,-1.1346,0.8295,-43.8038,-28.7663,-55.6866,-42.765,64.5591,19.8357
2.1872,2.911,1.4467,-1.2708,-1.1291,0.8083,-43.8025,-28.7665,-55.6897,-42.7693,64.5368,19.8424
2.2331,2.9862,1.4154,-1.2756,-1.1313,0.8082,-43.8012,-28.7667,-55.693,-42.7737,64.5141,19.8491
2.1957,2.8517,1.433,-1.3395,-1.1382,0.822,-43.7999,-28.7669,-55.6963,-42.7782,64.491,19.856
2.2341,2.8836,1.3982,-1.3591,-1.1472,0.8322,-43.7985,-28.7672,-55.6996,-42.7828,64.4676,19.863
2.3135,2.8543,1.356,-1.3477,-1.129,0.839,-43.7971,-28.7674,-55.7031,-42.7874,64.4437,19.8701
2.2224,2.8898,1.3981,-1.3672,-1.14,0.8208,-43.7957,-28.7677,-55.7065,-42.7921,64.4194,19.8774
2.2857,2.8869,1.3996,-1.3723,-1.1558,0.8259,-43.7943,-28.7679,-55.7101,-42.7969,64.3947,19.8847
2.2484,2.9041,1.3931,-1.376,-1.184,0.8444,-43.7928,-28.7682,-55.7137,-42.8018,64.3696,19.8922
2.3507,2.8613,1.3165,-1.3799,-1.1806,0.8649,-43.7913,-28.7685,-55.7173,-42.8068,64.3441,19.8998
2.2527,2.8175,1.3794,-1.3909,-1.1665,0.8487,-43.7898,-28.7687,-55.721,-42.8118,64.3181,19.9075
2.1924,2.9014,1.4221,-1.3994,-1.1984,0.8265,-43.7883,-28.769,-55.7248,-42.8169,64.2918,19.9154
2.2465,2.9137,1.3707,-1.35,-1.1939,0.8396,-43.7867,-28.7693,-55.7286,-42.8221,64.265,19.9233
2.2464,2.909,1.3872,-1.414,-1.1992,0.8206,-43.7851,-28.7695,-55.7325,-42.8274,64.2379,19.9314
2.3184,2.9357,1.4284,-1.3708,-1.202,0.8419,-43.7835,-28.7698,-55.7364,-42.8327,64.2103,19.9396
2.331,2.9028,1.3858,-1.3808,-1.1972,0.8264,-43.7819,-28.7701,-55.7404,-42.8381,64.1823,19.948
2.2976,2.9453,1.381,-1.3871,-1.204,0.8693,-43.7803,-28.7704,-55.7445,-42.8436,64.1538,19.9564
2.3566,2.9045,1.3396,-1.3482,-1.2101,0.8385,-43.7786,-28.7707,-55.7486,-42.8492,64.125,19.965
2.3394,2.8843,1.4081,-1.3509,-1.2244,0.8516,-43.7769,-28.771,-55.7527,-42.8549,64.0957,19.9737
2.2387,2.9184,1.3801,-1.4218,-1.2313,0.843,-43.7751,-28.7713,-55.757,-42.8606,64.066,19.9826
2.3667,2.8625,1.3505,-1.3848,-1.2379,0.8552,-43.7734,-28.7716,-55.7613,-42.8664,64.0359,19.9915
2.2863,2.8445,1.3517,-1.402,-1.2501,0.8471,-43.7716,-28.7719,-55.7656,-42.8723,64.0054,20.0006
2.29,2.8862,1.4068,-1.3477,-1.2608,0.8663,-43.7698,-28.7722,-55.77,-42.8783,63.9744,20.0098
2.2955,2.9551,1.3084,-1.3488,-1.2426,0.8633,-43.768,-28.7725,-55.7745,-42.8844,63.943,20.0192
2.3117,2.9088,1.3457,-1.3773,-1.257,0.8475,-43.7662,-28.7729,-55.779,-42.8905,63.9112,20.0286
2.3896,2.8652,1.313,-1.4006,-1.2658,0.861,-43.7643,-28.7732,-55.7836,-42.8967,63.879,20.0382
2.2552,2.8852,1.3842,-1.4025,-1.2499,0.856,-43.7624,-28.7735,-55.7883,-42.903,63.8464,20.048
2.4204,2.8916,1.3408,-1.4306,-1.2945,0.8805,-43.7605,-28.7738,-55.793,-42.9094,63.8133,20.0578
2.3277,2.8095,1.3416,-1.4471,-1.2838,0.8717,-43.7585,-28.7742,-55.7978,-42.9159,63.7798,20.0678
2.2604,2.8821,1.3011,-1.4172,-1.2655,0.8603,-43.7565,-28.7745,-55.8026,-42.9224,63.7458,20.0779
2.4203,2.9287,1.3607,-1.4155,-1.2758,0.8519,-43.7545,-28.7749,-55.8075,-42.9291,63.7115,20.0881
2.3981,2.9146,1.3064,-1.4237,-1.2978,0.8708,-43.7525,-28.7752,-55.8125,-42.9358,63.6767,20.0984
2.2988,2.9246,1.3841,-1.4586,-1.2841,0.8615,-43.7505,-28.7756,-55.8175,-42.9426,63.6415,20.1089
2.3343,2.8759,1.3275,-1.4121,-1.2934,0.8529,-43.7484,-28.7759,-55.8226,-42.9494,63.6059,20.1195
2.3488,2.8438,1.3244,-1.4226,-1.2844,0.8759,-43.7463,-28.7763,-55.8277,-42.9564,63.5698,20.1303
2.3216,2.9433,1.3862,-1.4541,-1.2978,0.9032,-43.7442,-28.7767,-55.8329,-42.9634,63.5333,20.1411
2.4148,2.9704,1.2565,-1.406,-1.3111,0.8988,-43.742,-28.7771,-55.8381,-42.9705,63.4964,20.1521
2.3938,2.9137,1.2925,-1.4134,-1.3082,0.8816,-43.7399,-28.7774,-55.8435,-42.9777,63.459,20.1632
2.422,2.8892,1.3572,-1.4382,-1.3193,0.8728,-43.7377,-28.7778,-55.8488,-42.985,63.4213,20.1745
2.2846,2.8954,1.3317,-1.3909,-1.3389,0.9005,-43.7354,-28.7782,-55.8543,-42.9923,63.3831,20.1858
2.3192,2.8255,1.3268,-1.411,-1.3296,0.8874,-43.7332,-28.7786,-55.8598,-42.9998,63.3444,20.1973
2.3644,2.9647,1.339,-1.4253,-1.3438,0.915,-43.7309,-28.779,-55.8653,-43.0073,63.3054,20.209
2.4131,2.8941,1.3089,-1.3887,-1.3329,0.8797,-43.7286,-28.7794,-55.871,-43.0149,63.2659,20.2207
2.3578,2.8403,1.3517,-1.3983,-1.3443,0.8882,-43.7263,-28.7798,-55.8766,-43.0226,63.226,20.2326
2.3765,2.8796,1.3079,-1.4233,-1.3353,0.8919,-43.7239,-28.7802,-55.8824,-43.0303,63.1856,20.2446
2.2896,2.8804,1.3453,-1.5062,-1.3782,0.9091,-43.7216,-28.7806,-55.8882,-43.0382,63.1449,20.2567
2.4502,2.9213,1.3647,-1.4158,-1.3778,0.9012,-43.7192,-28.781,-55.8941,-43.0461,63.1037,20.269
2.4184,2.8457,1.3006,-1.4824,-1.3653,0.8991,-43.7168,-28.7815,-55.9,-43.0541,63.0621,20.2814
2.3403,2.9183,1.3521,-1.4483,-1.405,0.884,-43.7143,-28.7819,-55.906,-43.0622,63.02,20.2939
2.3772,2.8882,1.3436,-1.4637,-1.4067,0.8778,-43.7118,-28.7823,-55.912,-43.0704,62.9776,20.3066
2.3034,2.8872,1.2422,-1.4229,-1.3821,0.9,-43.7093,-28.7827,-55.9181,-43.0786,62.9346,20.3193
2.3472,2.8854,1.2948,-1.4953,-1.4032,0.8887,-43.7068,-28.7832,-55.9243,-43.0869,62.8913,20.3322
2.3931,2.8126,1.3084,-1.4717,-1.3971,0.8815,-43.7043,-28.7836,-55.9305,-43.0953,62.8476,20.3453
2.3688,2.8759,1.3163,-1.4166,-1.3986,0.8959,-43.7017,-28.7841,-55.9368,-43.1038,62.8034,20.3584
2.3529,2.9119,1.335,-1.4298,-1.4275,0.8997,-43.6991,-28.7845,-55.9432,-43.1124,62.7588,20.3717
2.3499,2.9126,1.3451,-1.4657,-1.3895,0.8957,-43.6965,-28.785,-55.9496,-43.1211,62.7137,20.3851
2.3344,2.8419,1.3158,-1.4131,-1.3964,0.9097,-43.6938,-28.7854,-55.9561,-43.1298,62.6682,20.3987
2.428,2.8929,1.3128,-1.4933,-1.4112,0.933,-43.6911,-28.7859,-55.9626,-43.1386,62.6223,20.4123
2.3425,2.8198,1.2636,-1.4616,-1.4398,0.8995,-43.6884,-28.7864,-55.9692,-43.1475,62.576,20.4261
2.3183,2.9013,1.3592,-1.4702,-1.4539,0.9171,-43.6857,-28.7868,-55.9759,-43.1565,62.5293,20.44
2.4757,2.8247,1.3136,-1.5012,-1.4463,0.9157,-43.683,-28.7873,-55.9826,-43.1656,62.4821,20.4541
2.3244,2.8257,1.2776,-1.5278,-1.4382,0.9012,-43.6802,-28.7878,-55.9894,-43.1748,62.4345,20.4683
2.4895,2.8952,1.3207,-1.4839,-1.4502,0.9217,-43.6774,-28.7883,-55.9962,-43.184,62.3864,20.4826
2.3706,2.8437,1.3521,-1.4975,-1.4666,0.9147,-43.6746,-28.7888,-56.0031,-43.1933,62.338,20.497
2.4366,2.8801,1.3141,-1.4603,-1.4603,0.9107,-43.6717,-28.7893,-56.0101,-43.2027,62.2891,20.5116
2.3455,2.876,1.3219,-1.4778,-1.4703,0.9044,-43.6689,-28.7898,-56.0171,-43.2122,62.2398,20.5263
2.4163,2.8083,1.3412,-1.4917,-1.4954,0.9221,-43.666,-28.7903,-56.0242,-43.2217,62.19,20.5411
2.4283,2.938,1.3074,-1.5234,-1.4851,0.9195,-43.663,-28.7908,-56.0313,-43.2314,62.1398,20.556
2.427,2.8101,1.372,-1.5432,-1.4971,0.9001,-43.6601,-28.7913,-56.0385,-43.2411,62.0892,20.5711
2.3975,2.8505,1.3051,-1.503,-1.4933,0.9186,-43.6571,-28.7918,-56.0458,-43.2509,62.0382,20.5863
2.3946,2.9165,1.2607,-1.4594,-1.4716,0.9296,-43.6541,-28.7923,-56.0531,-43.2608,61.9867,20.6016
2.41,2.8353,1.355,-1.5368,-1.4916,0.9446,-43.6511,-28.7928,-56.0605,-43.2707,61.9349,20.6171
2.3962,2.7942,1.316,-1.5618,-1.5047,0.9377,-43.648,-28.7934,-56.068,-43.2808,61.8825,20.6327
2.4329,2.8749,1.2708,-1.528,-1.4973,0.9325,-43.645,-28.7939,-56.0755,-43.2909,61.8298,20.6484
2.3504,2.7981,1.3333,-1.5457,-1.5154,0.9484,-43.6419,-28.7944,-56.0831,-43.3011,61.7766,20.6642
2.513,2.9273,1.3475,-1.4996,-1.5006,0.9528,-43.6387,-28.795,-56.0907,-43.3114,61.723,20.6802
2.4215,2.8099,1.3587,-1.5223,-1.5149,0.9024,-43.6356,-28.7955,-56.0984,-43.3218,61.669,20.6963
2.5296,2.8541,1.2979,-1.4821,-1.5118,0.9179,-43.6324,-28.7961,-56.1061,-43.3323,61.6145,20.7125
2.3277,2.8151,1.3116,-1.4912,-1.5226,0.9433,-43.6292,-28.7966,-56.114,-43.3428,61.5597,20.7288
2.3942,2.9204,1.359,-1.5169,-1.5128,0.9393,-43.626,-28.7972,-56.1218,-43.3534,61.5044,20.7453
2.423,2.8136,1.276,-1.5409,-1.5589,0.9302,-43.6227,-28.7977,-56.1298,-43.3641,61.4486,20.7619
2.437,2.8103,1.3575,-1.5053,-1.5543,0.9224,-43.6195,-28.7983,-56.1378,-43.3749,61.3925,20.7786
