0.0411,13.6365,6.9430,0.6061,-0.2778,-0.0325,-44.1777,-28.5528,-55.2030,-42.7806,65.6159,19.8223
-0.0028,13.6462,6.9262,0.6061,-0.279,-0.0517,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.1118,13.6478,6.8676,0.6061,-0.3132,-0.0143,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.1162,13.6484,6.9397,0.6061,-0.2436,-0.0142,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0617,13.6426,6.9348,0.6061,-0.2613,-0.0336,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0312,13.6484,6.927,0.6061,-0.2791,-0.0324,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0554,13.6476,6.9237,0.6061,-0.2779,-0.0143,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0317,13.6197,6.9195,0.6061,-0.2791,-0.0334,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0261,13.648,6.9412,0.606,-0.2793,-0.0334,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0936,13.6151,6.9207,0.606,-0.3309,-0.0142,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.1093,13.6524,6.916,0.6058,-0.2447,-0.0515,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0404,13.6447,6.9088,0.6063,-0.2456,-0.0333,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0327,13.6503,6.9139,0.6056,-0.3166,-0.0046,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0143,13.6488,6.9041,0.6049,-0.2832,-0.0422,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0866,13.646,6.8983,0.6049,-0.3043,-0.0129,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0216,13.6476,6.8897,0.6036,-0.2727,-0.0316,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0384,13.6462,6.8853,0.6021,-0.2772,-0.0216,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.1482,13.6435,6.8718,0.6008,-0.3014,-0.0282,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0913,13.6417,6.87,0.5975,-0.3456,-0.0272,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0418,13.6442,6.8578,0.5933,-0.3242,-0.0242,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0901,13.642,6.8485,0.5873,-0.3251,-0.0197,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0562,13.643,6.8336,0.579,-0.3498,-0.0133,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.0784,13.6424,6.8174,0.5242,-0.361,-0.0043,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.2189,13.6673,6.8006,0.5983,-0.3924,0.0164,-44.1777,-28.5528,-55.203,-42.7806,65.6159,19.8223
0.133,13.6374,6.767,0.5334,-0.4463,0.0041,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8223
0.1288,13.6368,6.7422,0.5049,-0.486,0.0411,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8223
0.1701,13.6366,6.7432,0.4747,-0.5128,0.0614,-44.1777,-28.5528,-55.203,-42.7806,65.6158,19.8224
0.0771,13.6253,6.7078,0.4357,-0.5061,0.1021,-44.1777,-28.5528,-55.203,-42.7806,65.6157,19.8224
0.2159,13.6302,6.7314,0.3972,-0.59,0.1075,-44.1777,-28.5528,-55.203,-42.7806,65.6157,19.8224
0.1711,13.6252,6.6722,0.4184,-0.6579,0.1121,-44.1777,-28.5528,-55.203,-42.7807,65.6157,19.8225
0.2476,13.6216,6.5924,0.3477,-0.6938,0.1191,-44.1777,-28.5528,-55.203,-42.7807,65.6156,19.8225
0.2637,13.6176,6.5554,0.3232,-0.7125,0.1536,-44.1777,-28.5528,-55.203,-42.7807,65.6155,19.8226
0.3171,13.6137,6.5371,0.2005,-0.7676,0.1892,-44.1777,-28.5528,-55.203,-42.7807,65.6154,19.8226
0.3291,13.6138,6.4944,0.1576,-0.824,0.1864,-44.1777,-28.5528,-55.203,-42.7808,65.6152,19.8227
0.4629,13.6062,6.5149,0.1549,-0.847,0.2312,-44.1777,-28.5528,-55.2031,-42.7808,65.6151,19.8228
0.4406,13.5949,6.4299,0.1252,-0.817,0.266,-44.1777,-28.5528,-55.2031,-42.7808,65.6149,19.8228
0.5315,13.592,6.3709,0.0774,-0.8407,0.2629,-44.1777,-28.5528,-55.2031,-42.7809,65.6146,19.8229
0.5166,13.5697,6.3432,0.0361,-0.8795,0.2772,-44.1777,-28.5528,-55.2031,-42.7809,65.6144,19.823
0.5053,13.5751,6.2944,0.0322,-0.9036,0.3011,-44.1776,-28.5528,-55.2031,-42.781,65.6141,19.8231
0.5356,13.5497,6.2315,-0.0119,-0.9269,0.3056,-44.1776,-28.5528,-55.2031,-42.7811,65.6137,19.8232
0.706,13.5467,6.194,-0.0764,-0.9164,0.3353,-44.1776,-28.5528,-55.2032,-42.7812,65.6133,19.8234
0.727,13.5407,6.2032,-0.0481,-0.96,0.3377,-44.1776,-28.5528,-55.2032,-42.7813,65.6128,19.8235
0.7547,13.5354,6.1256,-0.0899,-1.0067,0.3573,-44.1776,-28.5528,-55.2032,-42.7814,65.6124,19.8237
0.7385,13.5814,6.1137,-0.1525,-1.0549,0.3446,-44.1776,-28.5528,-55.2033,-42.7815,65.6118,19.8239
0.7175,13.4973,6.0697,-0.21,-1.0187,0.3872,-44.1775,-28.5528,-55.2033,-42.7816,65.6113,19.8242
