-0.0000,0.0000,-0.0000.1,-0.0000.2,0.0000.1,-0.0000.3,-43.8520,-28.7582,-55.5674,-42.6073,65.3795,19.5901
1.815,3.2767,2.0049,-0.9983,-0.7134,0.6958,-43.8459,-28.7597,-55.5823,-42.6238,65.2812,19.6198
1.7911,3.231,1.9723,-1.0248,-0.7252,0.6951,-43.8456,-28.7597,-55.5831,-42.6248,65.2759,19.6213
1.7045,3.1237,1.9331,-1.0573,-0.7126,0.7028,-43.8453,-28.7598,-55.5839,-42.6258,65.2704,19.623
1.8539,3.2383,1.8991,-1.0404,-0.7195,0.6868,-43.8449,-28.7598,-55.5847,-42.6269,65.2646,19.6247
1.7577,3.143,1.9285,-1.0737,-0.7235,0.6958,-43.8446,-28.7599,-55.5856,-42.628,65.2587,19.6265
1.7909,3.1815,1.8846,-1.0491,-0.7247,0.7028,-43.8442,-28.76,-55.5865,-42.6292,65.2526,19.6283
1.7467,3.1067,1.9261,-1.0804,-0.7196,0.6906,-43.8439,-28.76,-55.5874,-42.6304,65.2462,19.6302
1.8395,3.1689,1.9283,-1.0703,-0.74,0.7018,-43.8435,-28.7601,-55.5884,-42.6316,65.2397,19.6322
1.8584,3.1776,1.8537,-1.0844,-0.7573,0.7226,-43.8431,-28.7601,-55.5893,-42.6329,65.2329,19.6342
1.8762,3.132,1.871,-1.07,-0.756,0.7401,-43.8427,-28.7602,-55.5904,-42.6343,65.2259,19.6363
1.795,3.1191,1.8059,-1.118,-0.7529,0.7327,-43.8423,-28.7602,-55.5914,-42.6357,65.2187,19.6385
1.8116,3.039,1.862,-1.0945,-0.7468,0.7174,-43.8418,-28.7603,-55.5925,-42.6372,65.2113,19.6407
1.8538,3.0904,1.8662,-1.1255,-0.7726,0.7141,-43.8414,-28.7604,-55.5936,-42.6387,65.2036,19.643
1.8713,3.102,1.8344,-1.1083,-0.7494,0.7276,-43.8409,-28.7604,-55.5948,-42.6403,65.1957,19.6454
1.833,3.0339,1.8433,-1.0925,-0.7756,0.7326,-43.8405,-28.7605,-55.596,-42.6419,65.1875,19.6478
1.8309,3.0538,1.8719,-1.0596,-0.7757,0.7224,-43.84,-28.7605,-55.5972,-42.6435,65.1791,19.6503
1.9626,3.026,1.8709,-1.1034,-0.8077,0.7235,-43.8395,-28.7606,-55.5984,-42.6452,65.1705,19.6529
1.8558,2.9662,1.7963,-1.0835,-0.796,0.7514,-43.8389,-28.7607,-55.5997,-42.647,65.1616,19.6556
1.8602,3.065,1.7977,-1.136,-0.8082,0.7575,-43.8384,-28.7608,-55.6011,-42.6488,65.1525,19.6583
1.9001,3.0724,1.7766,-1.0676,-0.8028,0.7271,-43.8379,-28.7608,-55.6024,-42.6507,65.1431,19.6612
1.8902,3.027,1.7958,-1.0892,-0.8262,0.7372,-43.8373,-28.7609,-55.6038,-42.6526,65.1334,19.6641
1.9717,2.9886,1.8032,-1.096,-0.8355,0.7297,-43.8367,-28.761,-55.6053,-42.6546,65.1235,19.667
1.8991,3.0322,1.7997,-1.1429,-0.8432,0.7438,-43.8361,-28.7611,-55.6068,-42.6566,65.1133,19.6701
1.9291,3.0263,1.7214,-1.1386,-0.8216,0.7293,-43.8355,-28.7611,-55.6083,-42.6587,65.1028,19.6732
1.8773,3.0036,1.7111,-1.1402,-0.8469,0.7597,-43.8349,-28.7612,-55.6098,-42.6608,65.0921,19.6764
1.8715,2.9342,1.7325,-1.1188,-0.8451,0.7557,-43.8342,-28.7613,-55.6114,-42.663,65.0811,19.6797
2.0343,2.9405,1.7538,-1.1268,-0.8741,0.7356,-43.8336,-28.7614,-55.6131,-42.6652,65.0698,19.6831
1.8992,2.8192,1.6761,-1.1139,-0.8927,0.7454,-43.8329,-28.7615,-55.6147,-42.6675,65.0582,19.6866
1.9412,2.9372,1.6545,-1.1175,-0.8754,0.7694,-43.8322,-28.7616,-55.6165,-42.6699,65.0463,19.6902
1.9697,2.9244,1.6863,-1.1216,-0.8938,0.7571,-43.8315,-28.7617,-55.6182,-42.6723,65.0341,19.6938
2.0075,2.9533,1.7131,-1.1149,-0.8921,0.757,-43.8308,-28.7618,-55.62,-42.6747,65.0217,19.6975
2.0332,2.8772,1.6721,-1.1964,-0.8923,0.7379,-43.83,-28.7619,-55.6219,-42.6773,65.0089,19.7014
2.0355,2.9639,1.7006,-1.1569,-0.9353,0.732,-43.8293,-28.762,-55.6238,-42.6798,64.9958,19.7053
2.0857,2.9694,1.6588,-1.1453,-0.9215,0.7864,-43.8285,-28.7621,-55.6257,-42.6825,64.9825,19.7093
2.0201,2.9622,1.6614,-1.1739,-0.9454,0.7752,-43.8277,-28.7622,-55.6277,-42.6852,64.9688,19.7134
2.0734,2.8912,1.5979,-1.1828,-0.9318,0.7574,-43.8269,-28.7624,-55.6297,-42.6879,64.9548,19.7176
2.0656,2.9781,1.6274,-1.1446,-0.946,0.7609,-43.826,-28.7625,-55.6318,-42.6908,64.9404,19.7218
2.0843,2.8569,1.5832,-1.1595,-0.9406,0.7741,-43.8252,-28.7626,-55.6339,-42.6936,64.9258,19.7262
2.0899,2.9702,1.6304,-1.1157,-0.9632,0.7743,-43.8243,-28.7628,-55.636,-42.6966,64.9108,19.7307
2.0022,2.8254,1.5975,-1.1969,-0.9494,0.7804,-43.8234,-28.7629,-55.6382,-42.6996,64.8955,19.7353
2.0462,2.8367,1.5976,-1.2376,-0.9664,0.7876,-43.8225,-28.7631,-55.6405,-42.7027,64.8798,19.74
2.0564,2.9241,1.5751,-1.1426,-0.9799,0.7802,-43.8216,-28.7632,-55.6428,-42.7058,64.8638,19.7447
2.1129,3.0072,1.566,-1.1619,-0.9816,0.7876,-43.8206,-28.7634,-55.6452,-42.709,64.8475,19.7496
2.1168,2.8126,1.541,-1.1909,-0.9954,0.7977,-43.8197,-28.7635,-55.6475,-42.7123,64.8308,19.7546
2.1636,2.893,1.552,-1.175,-1.0115,0.7786,-43.8187,-28.7637,-55.65,-42.7156,64.8138,19.7597
2.1315,2.921,1.5444,-1.2022,-1.0198,0.8005,-43.8176,-28.7639,-55.6525,-42.719,64.7964,19.7649
2.1548,2.8706,1.5313,-1.2535,-1.0394,0.7945,-43.8166,-28.764,-55.655,-42.7225,64.7787,19.7702
2.0989,2.9215,1.5167,-1.235,-1.0527,0.8133,-43.8156,-28.7642,-55.6576,-42.726,64.7606,19.7756
2.1361,2.8711,1.4603,-1.225,-1.0339,0.8003,-43.8145,-28.7644,-55.6603,-42.7296,64.7421,19.7811
2.1085,2.9334,1.4911,-1.1851,-1.0454,0.8333,-43.8134,-28.7646,-55.663,-42.7333,64.7233,19.7867
2.1929,2.9177,1.4591,-1.2479,-1.0729,0.7983,-43.8123,-28.7648,-55.6658,-42.7371,64.7041,19.7924
2.1795,2.8967,1.4635,-1.2256,-1.0689,0.7922,-43.8111,-28.765,-55.6686,-42.7409,64.6845,19.7983
2.245,2.9295,1.499,-1.2265,-1.0728,0.7889,-43.81,-28.7652,-55.6714,-42.7448,64.6646,19.8042
2.2054,2.9685,1.4268,-1.2199,-1.0807,0.813,-43.8088,-28.7654,-55.6743,-42.7487,64.6442,19.8103
2.1298,2.906,1.4477,-1.2682,-1.0967,0.794,-43.8076,-28.7656,-55.6773,-42.7528,64.6235,19.8165
2.1887,2.8104,1.4754,-1.275,-1.1111,0.8206,-43.8063,-28.7658,-55.6803,-42.7569,64.6024,19.8228
2.1977,2.9649,1.4094,-1.2054,-1.1018,0.8263,-43.8051,-28.766,-55.6834,-42.7611,64.5809,19.8292
2.2312,2.8575,1.4209,-1.2491,-1.0984,0.8369,-43.8038,-28.7663,-55.6866,-42.7653,64.5591,19.8357
2.2562,2.8004,1.4684,-1.2714,-1.095,0.8345,-43.8025,-28.7665,-55.6897,-42.7697,64.5368,19.8424
2.2316,2.9784,1.4325,-1.1972,-1.0903,0.823,-43.8012,-28.7667,-55.693,-42.7741,64.5141,19.8491
2.2058,2.9317,1.3565,-1.258,-1.1294,0.8455,-43.7999,-28.7669,-55.6963,-42.7786,64.491,19.856
2.2422,2.8468,1.4216,-1.2041,-1.144,0.8398,-43.7985,-28.7672,-55.6996,-42.7831,64.4675,19.863
2.3127,2.8502,1.4333,-1.2539,-1.1289,0.844,-43.7971,-28.7674,-55.7031,-42.7878,64.4437,19.8701
2.2768,2.8923,1.4025,-1.2881,-1.1403,0.819,-43.7957,-28.7677,-55.7065,-42.7925,64.4194,19.8774
2.2681,2.8412,1.3463,-1.2863,-1.1559,0.8256,-43.7943,-28.7679,-55.7101,-42.7973,64.3947,19.8847
2.2384,2.9425,1.4036,-1.282,-1.1839,0.8447,-43.7928,-28.7682,-55.7137,-42.8021,64.3696,19.8922
2.3515,2.8437,1.3962,-1.3025,-1.1805,0.8373,-43.7913,-28.7685,-55.7173,-42.8071,64.344,19.8998
2.2528,2.9368,1.3836,-1.3076,-1.1664,0.8382,-43.7898,-28.7687,-55.721,-42.8121,64.3181,19.9075
2.1923,2.8646,1.4186,-1.3238,-1.1649,0.8611,-43.7883,-28.769,-55.7248,-42.8172,64.2918,19.9154
2.2465,2.9483,1.3714,-1.3292,-1.1886,0.8444,-43.7867,-28.7693,-55.7286,-42.8224,64.265,19.9233
2.2465,2.9034,1.3872,-1.3415,-1.1989,0.8302,-43.7851,-28.7695,-55.7325,-42.8277,64.2378,19.9314
2.3185,2.8604,1.3963,-1.297,-1.193,0.8343,-43.7835,-28.7698,-55.7364,-42.833,64.2103,19.9396
2.3311,2.7988,1.3877,-1.2947,-1.2032,0.8565,-43.7819,-28.7701,-55.7404,-42.8384,64.1822,19.948
2.2977,2.901,1.3818,-1.3147,-1.2055,0.8527,-43.7803,-28.7704,-55.7445,-42.8439,64.1538,19.9564
2.3567,2.878,1.3392,-1.2551,-1.2109,0.8388,-43.7786,-28.7707,-55.7486,-42.8495,64.125,19.965
2.3395,2.9667,1.4081,-1.3325,-1.2166,0.8183,-43.7769,-28.771,-55.7527,-42.8551,64.0957,19.9737
2.2406,2.8156,1.3801,-1.2863,-1.2278,0.8615,-43.7751,-28.7713,-55.757,-42.8609,64.066,19.9826
2.3943,2.9092,1.3504,-1.3668,-1.2358,0.8648,-43.7734,-28.7716,-55.7613,-42.8667,64.0359,19.9915
2.2556,2.8063,1.3516,-1.3289,-1.2213,0.8531,-43.7716,-28.7719,-55.7656,-42.8726,64.0054,20.0006
2.2899,2.9874,1.3746,-1.3292,-1.2298,0.8628,-43.7698,-28.7722,-55.77,-42.8786,63.9744,20.0098
2.2965,2.8601,1.3102,-1.3445,-1.2366,0.8622,-43.768,-28.7725,-55.7745,-42.8846,63.943,20.0192
2.3117,2.9137,1.3464,-1.3057,-1.2511,0.8509,-43.7662,-28.7729,-55.779,-42.8908,63.9112,20.0286
2.3896,2.9365,1.3126,-1.3246,-1.2664,0.8634,-43.7643,-28.7732,-55.7836,-42.897,63.879,20.0382
2.3099,2.8453,1.3842,-1.3287,-1.2824,0.8561,-43.7624,-28.7735,-55.7883,-42.9033,63.8463,20.0479
2.4045,2.9097,1.3407,-1.3563,-1.2702,0.8802,-43.7605,-28.7738,-55.793,-42.9097,63.8133,20.0578
2.3469,2.9326,1.3415,-1.3049,-1.2741,0.8471,-43.7585,-28.7742,-55.7978,-42.9161,63.7798,20.0678
2.2579,2.8815,1.301,-1.3224,-1.2994,0.8519,-43.7565,-28.7745,-55.8026,-42.9227,63.7458,20.0779
2.3894,2.9179,1.3606,-1.3355,-1.2825,0.8496,-43.7545,-28.7749,-55.8075,-42.9293,63.7115,20.0881
2.3986,2.918,1.3063,-1.3658,-1.297,0.8705,-43.7525,-28.7752,-55.8125,-42.936,63.6767,20.0984
2.2995,2.8504,1.3841,-1.3737,-1.2821,0.895,-43.7505,-28.7756,-55.8175,-42.9428,63.6415,20.1089
2.3436,2.8905,1.3349,-1.3988,-1.2927,0.8893,-43.7484,-28.7759,-55.8226,-42.9496,63.6058,20.1195
2.3457,2.8441,1.3192,-1.3657,-1.3177,0.8826,-43.7463,-28.7763,-55.8277,-42.9566,63.5698,20.1303
2.3439,2.8978,1.3836,-1.3662,-1.2991,0.8757,-43.7442,-28.7767,-55.8329,-42.9636,63.5333,20.1411
2.4195,2.8974,1.2575,-1.3269,-1.3124,0.8852,-43.742,-28.7771,-55.8381,-42.9707,63.4964,20.1521
2.364,2.9307,1.2922,-1.3393,-1.309,0.8911,-43.7399,-28.7774,-55.8435,-42.9779,63.459,20.1632
2.3998,2.8814,1.3571,-1.369,-1.3195,0.8719,-43.7377,-28.7778,-55.8488,-42.9852,63.4213,20.1745
2.2763,2.9206,1.3317,-1.3777,-1.3389,0.8713,-43.7354,-28.7782,-55.8543,-42.9925,63.3831,20.1858
2.3191,2.9037,1.3523,-1.3533,-1.3296,0.8868,-43.7332,-28.7786,-55.8598,-42.9999,63.3444,20.1973
2.3638,2.9405,1.3264,-1.3521,-1.343,0.8815,-43.7309,-28.779,-55.8653,-43.0075,63.3054,20.209
2.4125,2.8514,1.3054,-1.3809,-1.3574,0.9014,-43.7286,-28.7794,-55.871,-43.015,63.2659,20.2207
2.4122,2.8421,1.3529,-1.3308,-1.3529,0.9007,-43.7263,-28.7798,-55.8766,-43.0227,63.226,20.2326
2.3588,2.8961,1.3378,-1.4123,-1.3379,0.8876,-43.7239,-28.7802,-55.8824,-43.0305,63.1856,20.2446
2.3436,2.875,1.3094,-1.3797,-1.3787,0.8744,-43.7216,-28.7806,-55.8882,-43.0383,63.1449,20.2567
2.3499,2.915,1.3701,-1.405,-1.3751,0.8984,-43.7192,-28.781,-55.8941,-43.0462,63.1037,20.269
2.3223,2.8479,1.3306,-1.4164,-1.3674,0.8983,-43.7168,-28.7815,-55.9,-43.0542,63.0621,20.2814
2.3676,2.9179,1.366,-1.439,-1.3701,0.8838,-43.7143,-28.7819,-55.906,-43.0623,63.02,20.2939
2.4133,2.9553,1.3395,-1.4084,-1.3997,0.9042,-43.7118,-28.7823,-55.912,-43.0705,62.9775,20.3066
2.3276,2.8986,1.2428,-1.4025,-1.3844,0.9031,-43.7093,-28.7827,-55.9181,-43.0787,62.9346,20.3193
2.3453,2.8805,1.375,-1.3775,-1.4048,0.8977,-43.7068,-28.7832,-55.9243,-43.0871,62.8913,20.3322
2.3922,2.9249,1.3129,-1.4515,-1.4214,0.8813,-43.7043,-28.7836,-55.9305,-43.0955,62.8476,20.3453
2.3689,2.8486,1.2583,-1.3592,-1.4125,0.9044,-43.7017,-28.7841,-55.9368,-43.104,62.8034,20.3584
2.3529,2.9417,1.351,-1.4278,-1.4266,0.9028,-43.6991,-28.7845,-55.9432,-43.1126,62.7588,20.3717
2.35,2.9048,1.3434,-1.3934,-1.4146,0.9171,-43.6965,-28.785,-55.9496,-43.1212,62.7137,20.3851
2.3439,2.8354,1.3477,-1.472,-1.4045,0.9172,-43.6938,-28.7854,-55.9561,-43.13,62.6682,20.3987
2.3448,2.7908,1.311,-1.4385,-1.4142,0.902,-43.6911,-28.7859,-55.9626,-43.1388,62.6223,20.4123
2.3385,2.8301,1.2703,-1.4035,-1.4071,0.8976,-43.6884,-28.7864,-55.9692,-43.1477,62.576,20.4261
2.3207,2.8974,1.3544,-1.4006,-1.4534,0.9174,-43.6857,-28.7868,-55.9759,-43.1567,62.5293,20.44
2.4755,2.8399,1.311,-1.3684,-1.4463,0.9156,-43.683,-28.7873,-55.9826,-43.1657,62.4821,20.4541
2.3242,2.8239,1.2787,-1.4493,-1.4621,0.9011,-43.6802,-28.7878,-55.9894,-43.1749,62.4345,20.4683
2.4894,2.9235,1.3204,-1.4056,-1.4244,0.9217,-43.6774,-28.7883,-55.9962,-43.1841,62.3864,20.4826
2.3706,2.8476,1.3521,-1.4397,-1.4292,0.9174,-43.6746,-28.7888,-56.0031,-43.1934,62.338,20.497
2.4366,2.8921,1.314,-1.4406,-1.449,0.9084,-43.6717,-28.7893,-56.0101,-43.2028,62.2891,20.5116
2.3455,2.8272,1.3218,-1.4822,-1.4757,0.904,-43.6689,-28.7898,-56.0171,-43.2123,62.2398,20.5263
2.4163,2.8177,1.3411,-1.4399,-1.4633,0.9223,-43.666,-28.7903,-56.0242,-43.2218,62.19,20.5411
2.4377,2.8638,1.3073,-1.4486,-1.4455,0.9197,-43.663,-28.7908,-56.0313,-43.2315,62.1398,20.556
2.3984,2.8174,1.3219,-1.4814,-1.4641,0.9002,-43.6601,-28.7913,-56.0385,-43.2412,62.0892,20.5711
2.3756,2.853,1.3146,-1.4978,-1.483,0.9308,-43.6571,-28.7918,-56.0458,-43.251,62.0382,20.5863
2.3867,2.8413,1.3401,-1.4618,-1.4986,0.9257,-43.6541,-28.7923,-56.0531,-43.2609,61.9867,20.6016
2.4102,2.8501,1.359,-1.4712,-1.4944,0.9394,-43.6511,-28.7928,-56.0605,-43.2708,61.9348,20.6171
2.3957,2.9065,1.3123,-1.5033,-1.4829,0.9394,-43.648,-28.7934,-56.068,-43.2809,61.8825,20.6327
2.4324,2.8848,1.2714,-1.4577,-1.5223,0.933,-43.645,-28.7939,-56.0755,-43.291,61.8298,20.6484
2.35,2.7912,1.3109,-1.4775,-1.5168,0.9179,-43.6419,-28.7944,-56.0831,-43.3012,61.7766,20.6642
2.5128,2.9285,1.3607,-1.5034,-1.5064,0.9385,-43.6387,-28.795,-56.0907,-43.3115,61.723,20.6802
2.4214,2.8101,1.324,-1.4602,-1.5468,0.9638,-43.6356,-28.7955,-56.0984,-43.3219,61.669,20.6963
2.5296,2.8541,1.2999,-1.4741,-1.5487,0.9305,-43.6324,-28.7961,-56.1061,-43.3324,61.6145,20.7125
2.4628,2.8152,1.2803,-1.4372,-1.524,0.9208,-43.6292,-28.7966,-56.114,-43.3429,61.5597,20.7288
2.403,2.9204,1.3606,-1.4549,-1.5444,0.9038,-43.626,-28.7972,-56.1218,-43.3535,61.5043,20.7453
2.4061,2.8136,1.3069,-1.4139,-1.535,0.9217,-43.6227,-28.7977,-56.1298,-43.3642,61.4486,20.7619
2.4369,2.8103,1.2912,-1.4267,-1.5448,0.9523,-43.6195,-28.7983,-56.1378,-43.375,61.3924,20.7786
