-0.0000,0.0000,-0.0000.1,-0.0000.2,0.0000.1,-0.0000.3,-43.8520,-28.7582,-55.5674,-42.6073,65.3795,19.5901
1.7477,3.2827,1.9806,-0.6903,-0.6905,0.6982,-43.8459,-28.7597,-55.5823,-42.6268,65.2811,19.6198
1.7257,3.2932,1.9024,-0.7022,-0.6868,0.7268,-43.8456,-28.7597,-55.5831,-42.6278,65.2758,19.6213
1.8017,3.1334,1.9926,-0.6476,-0.7072,0.715,-43.8453,-28.7598,-55.5839,-42.6289,65.2703,19.623
1.7689,3.1338,1.9619,-0.7035,-0.7244,0.7202,-43.8449,-28.7598,-55.5847,-42.63,65.2645,19.6247
1.8426,3.2552,1.9307,-0.6607,-0.7231,0.6984,-43.8446,-28.7599,-55.5856,-42.6312,65.2586,19.6265
1.8406,3.1516,1.9675,-0.6582,-0.7223,0.7093,-43.8442,-28.7599,-55.5865,-42.6324,65.2525,19.6283
1.7406,3.2166,1.9025,-0.6732,-0.7517,0.7221,-43.8439,-28.76,-55.5874,-42.6337,65.2461,19.6302
1.8415,3.1381,1.9079,-0.698,-0.7429,0.7435,-43.8435,-28.7601,-55.5884,-42.635,65.2396,19.6322
1.8616,3.1686,1.9374,-0.7042,-0.7558,0.7267,-43.8431,-28.7601,-55.5894,-42.6363,65.2328,19.6342
1.8525,3.1314,1.9038,-0.6655,-0.7468,0.7382,-43.8427,-28.7602,-55.5904,-42.6377,65.2258,19.6363
1.793,3.0934,1.885,-0.6794,-0.7459,0.7067,-43.8423,-28.7602,-55.5914,-42.6391,65.2186,19.6385
1.8204,3.0355,1.8353,-0.7037,-0.7838,0.7215,-43.8418,-28.7603,-55.5925,-42.6405,65.2111,19.6407
1.833,3.2004,1.9263,-0.7317,-0.7679,0.7108,-43.8414,-28.7603,-55.5936,-42.642,65.2035,19.643
1.8958,3.0276,1.8001,-0.6972,-0.7842,0.732,-43.8409,-28.7604,-55.5948,-42.6436,65.1956,19.6454
1.7475,2.9884,1.858,-0.7269,-0.7745,0.7248,-43.8404,-28.7605,-55.596,-42.6452,65.1874,19.6478
1.8019,3.0622,1.7916,-0.7581,-0.7721,0.729,-43.84,-28.7605,-55.5972,-42.6468,65.179,19.6503
1.7788,3.0669,1.8212,-0.7428,-0.8015,0.7277,-43.8395,-28.7606,-55.5985,-42.6485,65.1704,19.6529
1.8594,3.0238,1.8215,-0.7001,-0.8196,0.7228,-43.8389,-28.7607,-55.5998,-42.6503,65.1615,19.6556
1.8146,2.9685,1.8236,-0.7323,-0.8123,0.7223,-43.8384,-28.7607,-55.6011,-42.652,65.1524,19.6584
1.9061,2.9285,1.7428,-0.7251,-0.8202,0.7247,-43.8379,-28.7608,-55.6025,-42.6539,65.143,19.6612
1.8928,3.0189,1.7448,-0.7032,-0.8285,0.7238,-43.8373,-28.7609,-55.6039,-42.6558,65.1333,19.6641
1.9724,2.9937,1.7578,-0.7297,-0.8267,0.7372,-43.8367,-28.761,-55.6053,-42.6577,65.1234,19.667
1.8994,2.9465,1.8125,-0.7971,-0.8406,0.7456,-43.8361,-28.761,-55.6068,-42.6597,65.1132,19.6701
1.9289,2.9211,1.7259,-0.7217,-0.8563,0.7482,-43.8355,-28.7611,-55.6083,-42.6617,65.1027,19.6732
1.8764,3.0772,1.715,-0.7628,-0.8752,0.7367,-43.8349,-28.7612,-55.6099,-42.6638,65.092,19.6765
1.87,2.8829,1.7515,-0.7739,-0.8457,0.7512,-43.8342,-28.7613,-55.6115,-42.666,65.081,19.6798
2.0322,2.9797,1.7343,-0.7514,-0.875,0.7661,-43.8336,-28.7614,-55.6131,-42.6682,65.0697,19.6831
1.9514,2.9325,1.6947,-0.7531,-0.8854,0.75,-43.8329,-28.7615,-55.6148,-42.6704,65.0581,19.6866
1.9224,2.8907,1.7362,-0.7455,-0.8786,0.7698,-43.8322,-28.7616,-55.6165,-42.6727,65.0462,19.6902
1.9858,2.9532,1.7109,-0.8155,-0.8919,0.763,-43.8315,-28.7617,-55.6182,-42.6751,65.0341,19.6938
2.0129,2.941,1.644,-0.7632,-0.9176,0.7775,-43.8308,-28.7618,-55.62,-42.6775,65.0216,19.6975
1.9544,2.9616,1.6834,-0.826,-0.9001,0.7705,-43.83,-28.7619,-55.6219,-42.68,65.0088,19.7014
2.0807,2.9463,1.6312,-0.8409,-0.897,0.769,-43.8293,-28.762,-55.6238,-42.6825,64.9958,19.7053
2.037,2.9619,1.7166,-0.7875,-0.9169,0.7745,-43.8285,-28.7621,-55.6257,-42.6851,64.9824,19.7093
2.0658,2.9203,1.625,-0.8009,-0.9364,0.757,-43.8277,-28.7623,-55.6277,-42.6878,64.9687,19.7134
2.0135,2.8638,1.6738,-0.8169,-0.9376,0.7588,-43.8269,-28.7624,-55.6297,-42.6905,64.9547,19.7176
2.1109,2.8512,1.6077,-0.7693,-0.9342,0.7674,-43.826,-28.7625,-55.6318,-42.6933,64.9404,19.7219
2.0737,2.8845,1.6347,-0.8494,-0.9404,0.7956,-43.8252,-28.7626,-55.6339,-42.6961,64.9257,19.7262
2.0885,2.9731,1.5924,-0.8287,-0.9633,0.7728,-43.8243,-28.7628,-55.636,-42.699,64.9107,19.7307
2.0919,2.8544,1.5639,-0.8352,-0.9758,0.7844,-43.8234,-28.7629,-55.6383,-42.702,64.8954,19.7353
2.1223,2.8734,1.6152,-0.8093,-0.9718,0.7931,-43.8225,-28.7631,-55.6405,-42.705,64.8798,19.74
2.1185,2.9028,1.5467,-0.8427,-1.0094,0.8063,-43.8216,-28.7632,-55.6428,-42.7081,64.8638,19.7447
2.0702,2.8945,1.5687,-0.8617,-0.9905,0.7866,-43.8206,-28.7634,-55.6452,-42.7113,64.8474,19.7496
2.1824,2.874,1.5435,-0.8427,-1.025,0.7925,-43.8197,-28.7635,-55.6476,-42.7145,64.8308,19.7546
2.1559,2.8828,1.6108,-0.8191,-1.0227,0.8194,-43.8187,-28.7637,-55.65,-42.7178,64.8138,19.7597
2.1308,2.9176,1.5633,-0.8463,-1.0397,0.7788,-43.8176,-28.7639,-55.6525,-42.7212,64.7964,19.7649
2.1841,2.8691,1.5262,-0.8985,-1.019,0.8175,-43.8166,-28.764,-55.655,-42.7246,64.7786,19.7702
2.0971,2.9123,1.511,-0.8808,-1.0108,0.7902,-43.8156,-28.7642,-55.6576,-42.7281,64.7605,19.7756
2.1341,2.9026,1.4665,-0.867,-1.0294,0.767,-43.8145,-28.7644,-55.6603,-42.7317,64.7421,19.7811
2.1075,2.9032,1.4945,-0.8478,-1.045,0.825,-43.8134,-28.7646,-55.663,-42.7353,64.7233,19.7867
2.192,2.8747,1.5409,-0.8312,-1.0413,0.7958,-43.8123,-28.7648,-55.6658,-42.739,64.7041,19.7925
2.1788,2.9131,1.423,-0.8844,-1.0572,0.7916,-43.8111,-28.765,-55.6686,-42.7428,64.6845,19.7983
2.2443,2.9112,1.4378,-0.8762,-1.0738,0.7856,-43.81,-28.7652,-55.6714,-42.7467,64.6645,19.8043
2.215,2.8453,1.4557,-0.8782,-1.0789,0.8107,-43.8088,-28.7654,-55.6743,-42.7506,64.6442,19.8103
2.0907,2.9205,1.4712,-0.9257,-1.0921,0.8288,-43.8076,-28.7656,-55.6773,-42.7546,64.6235,19.8165
2.1934,2.9282,1.4762,-0.9327,-1.0772,0.7927,-43.8063,-28.7658,-55.6803,-42.7587,64.6024,19.8228
2.1994,2.9657,1.4791,-0.9362,-1.1015,0.8198,-43.8051,-28.766,-55.6834,-42.7628,64.5809,19.8292
2.1414,2.9647,1.4123,-0.9324,-1.1261,0.8366,-43.8038,-28.7663,-55.6866,-42.7671,64.559,19.8357
2.187,2.9385,1.4419,-0.9285,-1.1271,0.8347,-43.8025,-28.7665,-55.6897,-42.7714,64.5367,19.8424
2.1785,2.8581,1.445,-0.9381,-1.1327,0.823,-43.8012,-28.7667,-55.693,-42.7757,64.5141,19.8491
2.2135,2.9349,1.3993,-0.9391,-1.1343,0.8487,-43.7999,-28.767,-55.6963,-42.7802,64.491,19.856
2.1896,2.9056,1.3607,-0.9454,-1.144,0.8419,-43.7985,-28.7672,-55.6996,-42.7847,64.4675,19.863
2.3307,2.9436,1.4173,-0.9497,-1.1297,0.8072,-43.7971,-28.7674,-55.7031,-42.7893,64.4436,19.8701
2.2327,3.0398,1.3991,-0.8955,-1.1692,0.8139,-43.7957,-28.7677,-55.7065,-42.794,64.4193,19.8774
2.2855,2.9516,1.4282,-0.8821,-1.1637,0.8316,-43.7943,-28.7679,-55.7101,-42.7988,64.3946,19.8847
2.2487,2.9417,1.4076,-0.967,-1.1522,0.8203,-43.7928,-28.7682,-55.7137,-42.8036,64.3695,19.8922
2.3511,2.8939,1.3924,-0.979,-1.1715,0.8195,-43.7913,-28.7685,-55.7173,-42.8086,64.344,19.8998
2.2417,2.9595,1.3119,-0.94,-1.1652,0.8402,-43.7898,-28.7687,-55.721,-42.8136,64.3181,19.9075
2.2463,2.8528,1.4412,-0.9272,-1.1648,0.8232,-43.7883,-28.769,-55.7248,-42.8186,64.2917,19.9154
2.2518,2.9145,1.3756,-0.9555,-1.1893,0.8395,-43.7867,-28.7693,-55.7286,-42.8238,64.265,19.9233
2.3802,2.9951,1.3391,-0.8919,-1.1928,0.8578,-43.7851,-28.7695,-55.7325,-42.829,64.2378,19.9314
2.3274,2.8695,1.348,-0.9034,-1.1965,0.8468,-43.7835,-28.7698,-55.7364,-42.8343,64.2102,19.9396
2.3141,2.7576,1.3726,-0.9811,-1.2003,0.8244,-43.7819,-28.7701,-55.7404,-42.8397,64.1822,19.948
2.2953,2.9859,1.3724,-0.944,-1.205,0.8457,-43.7803,-28.7704,-55.7445,-42.8452,64.1538,19.9564
2.3361,2.9042,1.4368,-0.9448,-1.21,0.8307,-43.7786,-28.7707,-55.7486,-42.8508,64.1249,19.965
2.2563,2.8398,1.3547,-0.9716,-1.2502,0.8436,-43.7769,-28.771,-55.7528,-42.8564,64.0957,19.9737
2.2367,2.922,1.3832,-0.985,-1.2347,0.8396,-43.7751,-28.7713,-55.757,-42.8621,64.066,19.9826
2.3978,2.8668,1.3513,-0.9363,-1.2336,0.8631,-43.7734,-28.7716,-55.7613,-42.8679,64.0359,19.9915
2.2954,2.9201,1.3583,-0.9608,-1.2493,0.8461,-43.7716,-28.7719,-55.7656,-42.8738,64.0053,20.0006
2.2359,2.8971,1.3266,-0.9608,-1.2628,0.8691,-43.7698,-28.7722,-55.77,-42.8797,63.9744,20.0098
2.3187,2.8649,1.3694,-0.9896,-1.2776,0.8541,-43.768,-28.7725,-55.7745,-42.8858,63.943,20.0192
2.3654,2.7999,1.3595,-0.9389,-1.2637,0.8829,-43.7662,-28.7729,-55.779,-42.8919,63.9112,20.0286
2.3714,2.952,1.3301,-0.9556,-1.2664,0.8754,-43.7643,-28.7732,-55.7836,-42.8981,63.879,20.0382
2.3374,2.9163,1.3037,-1.034,-1.2513,0.8635,-43.7624,-28.7735,-55.7883,-42.9043,63.8463,20.0479
2.3291,2.9208,1.2962,-1.0099,-1.2608,0.8457,-43.7605,-28.7739,-55.793,-42.9107,63.8132,20.0578
2.2576,2.929,1.3826,-0.9493,-1.2458,0.8686,-43.7585,-28.7742,-55.7978,-42.9171,63.7797,20.0678
2.3211,2.7636,1.3144,-0.9659,-1.2907,0.8667,-43.7565,-28.7745,-55.8026,-42.9237,63.7458,20.0779
2.3193,2.9342,1.3541,-1.0448,-1.2795,0.8762,-43.7545,-28.7749,-55.8075,-42.9303,63.7114,20.0881
2.3467,2.921,1.328,-1.0212,-1.2925,0.8453,-43.7525,-28.7752,-55.8125,-42.937,63.6767,20.0984
2.3757,2.8493,1.3265,-1.0304,-1.2836,0.858,-43.7505,-28.7756,-55.8175,-42.9437,63.6414,20.1089
2.3615,2.8913,1.3222,-1.045,-1.3271,0.8823,-43.7484,-28.776,-55.8226,-42.9506,63.6058,20.1195
2.338,2.8445,1.3197,-1.0091,-1.3229,0.8874,-43.7463,-28.7763,-55.8277,-42.9575,63.5697,20.1303
2.352,2.8981,1.3929,-1.0223,-1.3005,0.8672,-43.7442,-28.7767,-55.8329,-42.9645,63.5333,20.1411
2.3259,2.8977,1.3251,-0.9892,-1.3118,0.8569,-43.742,-28.7771,-55.8381,-42.9716,63.4963,20.1521
2.344,2.931,1.3877,-0.9974,-1.3344,0.8804,-43.7399,-28.7774,-55.8435,-42.9788,63.459,20.1632
2.4153,2.8888,1.3322,-1.0216,-1.3275,0.8776,-43.7377,-28.7778,-55.8488,-42.986,63.4212,20.1745
2.2851,2.857,1.3267,-1.0332,-1.3408,0.865,-43.7354,-28.7782,-55.8543,-42.9933,63.383,20.1858
2.3187,2.8487,1.2999,-1.0612,-1.324,0.8782,-43.7332,-28.7786,-55.8598,-43.0008,63.3444,20.1973
2.3654,2.9608,1.2804,-1.0295,-1.347,0.8788,-43.7309,-28.779,-55.8653,-43.0083,63.3053,20.209
2.3079,2.775,1.3183,-0.9749,-1.3298,0.8759,-43.7286,-28.7794,-55.871,-43.0158,63.2659,20.2207
2.2804,2.8562,1.2917,-1.0534,-1.3759,0.8903,-43.7263,-28.7798,-55.8766,-43.0235,63.226,20.2326
2.3625,2.8967,1.3545,-1.0233,-1.3712,0.8924,-43.7239,-28.7802,-55.8824,-43.0313,63.1856,20.2446
2.3209,2.8743,1.3153,-1.0398,-1.3576,0.9108,-43.7216,-28.7806,-55.8882,-43.0391,63.1449,20.2567
2.3545,2.9155,1.3628,-0.9922,-1.3672,0.8755,-43.7192,-28.781,-55.8941,-43.047,63.1037,20.269
2.4061,2.8483,1.3196,-1.0133,-1.3918,0.8901,-43.7168,-28.7815,-55.9,-43.055,63.062,20.2814
2.3441,2.8803,1.3104,-1.0284,-1.3535,0.9183,-43.7143,-28.7819,-55.906,-43.063,63.02,20.2939
2.378,2.9784,1.355,-1.06,-1.3615,0.8821,-43.7118,-28.7823,-55.912,-43.0712,62.9775,20.3066
2.3039,2.8208,1.3004,-1.0246,-1.3779,0.8998,-43.7093,-28.7827,-55.9181,-43.0794,62.9346,20.3193
2.3478,2.8504,1.367,-1.0916,-1.3996,0.8884,-43.7068,-28.7832,-55.9243,-43.0877,62.8913,20.3322
2.3936,2.9267,1.3173,-1.0717,-1.3911,0.9162,-43.7043,-28.7836,-55.9305,-43.0961,62.8475,20.3453
2.3693,2.8506,1.2537,-1.0146,-1.4094,0.9043,-43.7017,-28.7841,-55.9368,-43.1046,62.8033,20.3584
2.4079,2.9417,1.3598,-1.0328,-1.4231,0.9325,-43.6991,-28.7845,-55.9432,-43.1132,62.7587,20.3717
2.3343,2.9055,1.328,-1.0541,-1.4466,0.9007,-43.6965,-28.785,-55.9496,-43.1218,62.7137,20.3851
2.3539,2.8361,1.2632,-1.0823,-1.4084,0.9081,-43.6938,-28.7854,-55.9561,-43.1306,62.6682,20.3987
2.4274,2.8363,1.3199,-1.1064,-1.4142,0.9095,-43.6911,-28.7859,-55.9626,-43.1394,62.6223,20.4123
2.3411,2.8299,1.3514,-1.078,-1.4069,0.8916,-43.6884,-28.7864,-55.9692,-43.1483,62.576,20.4261
2.3979,2.9406,1.3332,-1.0733,-1.419,0.8886,-43.6857,-28.7868,-55.9759,-43.1572,62.5292,20.44
2.4111,2.8261,1.2571,-1.0415,-1.4435,0.9053,-43.683,-28.7873,-55.9826,-43.1663,62.4821,20.4541
2.3293,2.8983,1.3674,-1.0671,-1.4621,0.9019,-43.6802,-28.7878,-55.9894,-43.1754,62.4344,20.4683
2.4903,2.8821,1.3042,-1.0821,-1.4528,0.8956,-43.6774,-28.7883,-55.9962,-43.1846,62.3864,20.4826
2.3693,2.9041,1.323,-1.0386,-1.4647,0.9194,-43.6746,-28.7888,-56.0031,-43.1939,62.3379,20.497
2.4019,2.7598,1.3008,-1.0556,-1.4591,0.9051,-43.6717,-28.7893,-56.0101,-43.2033,62.2891,20.5116
2.2787,2.9844,1.3562,-1.0867,-1.4473,0.9331,-43.6689,-28.7898,-56.0171,-43.2128,62.2397,20.5263
2.4192,2.7776,1.3232,-1.0482,-1.4524,0.9216,-43.666,-28.7903,-56.0242,-43.2223,62.19,20.5411
2.4287,2.8294,1.3051,-1.0658,-1.4758,0.9132,-43.663,-28.7908,-56.0313,-43.232,62.1398,20.556
2.4801,2.8753,1.3562,-1.0802,-1.4998,0.9425,-43.6601,-28.7913,-56.0385,-43.2417,62.0892,20.5711
2.4591,2.8431,1.3267,-1.1123,-1.4601,0.9326,-43.6571,-28.7918,-56.0458,-43.2515,62.0382,20.5863
2.4104,2.8416,1.3056,-1.0772,-1.4644,0.9201,-43.6541,-28.7923,-56.0531,-43.2614,61.9867,20.6016
2.4582,2.8102,1.2796,-1.1444,-1.4842,0.9135,-43.6511,-28.7928,-56.0605,-43.2713,61.9348,20.6171
2.5145,2.8623,1.3584,-1.1247,-1.511,0.9277,-43.648,-28.7934,-56.068,-43.2813,61.8825,20.6327
2.4609,2.7671,1.369,-1.1373,-1.4986,0.9293,-43.645,-28.7939,-56.0755,-43.2915,61.8298,20.6484
2.3328,2.9288,1.3006,-1.0984,-1.5069,0.9209,-43.6419,-28.7944,-56.0831,-43.3017,61.7766,20.6642
2.457,2.7957,1.3296,-1.1184,-1.5078,0.9392,-43.6387,-28.795,-56.0907,-43.312,61.723,20.6802
2.4483,2.8804,1.3345,-1.1303,-1.5213,0.9374,-43.6356,-28.7955,-56.0984,-43.3223,61.669,20.6963
2.3656,2.87,1.322,-1.1039,-1.5375,0.9596,-43.6324,-28.7961,-56.1061,-43.3328,61.6145,20.7125
2.4156,2.8497,1.3781,-1.1104,-1.5329,0.9551,-43.6292,-28.7966,-56.114,-43.3433,61.5596,20.7288
2.4253,2.8813,1.3248,-1.1403,-1.5401,0.9414,-43.626,-28.7972,-56.1218,-43.3539,61.5043,20.7453
2.4156,2.8952,1.3104,-1.0975,-1.5322,0.964,-43.6227,-28.7977,-56.1298,-43.3646,61.4486,20.7619
2.4363,2.8281,1.2719,-1.1163,-1.544,0.9573,-43.6195,-28.7983,-56.1378,-43.3754,61.3924,20.7786
