-0.0000,0.0000,-0.0000.1,-0.0000.2,0.0000.1,-0.0000.3,-43.8520,-28.7582,-55.5674,-42.6073,65.3795,19.5901
-3.0803,5.9572,4.5499,0.788,0.7566,-0.6987,-20.9394,-16.3015,-60.6545,-47.8708,14.794,24.6694
-3.1102,5.8742,4.4843,0.8468,0.7847,-0.721,-20.9133,-16.2943,-60.639,-47.8586,14.8456,24.6456
-3.1847,5.9558,4.5137,0.8284,0.7922,-0.7176,-20.8873,-16.2871,-60.6236,-47.8464,14.8969,24.622
-3.0696,5.9258,4.5205,0.8034,0.7936,-0.6974,-20.8615,-16.2799,-60.6083,-47.8344,14.9478,24.5986
-3.1333,5.8764,4.4859,0.7799,0.7621,-0.7129,-20.8359,-16.2728,-60.5931,-47.8223,14.9984,24.5753
-3.1796,5.91,4.5535,0.7696,0.7466,-0.711,-20.8105,-16.2657,-60.578,-47.8104,15.0487,24.5521
-3.0714,5.9239,4.4641,0.8048,0.7763,-0.735,-20.7852,-16.2587,-60.563,-47.7986,15.0986,24.5292
-3.105,5.9452,4.4672,0.8604,0.7458,-0.7265,-20.7601,-16.2517,-60.5481,-47.7868,15.1481,24.5064
-3.1835,5.9042,4.5005,0.7842,0.7417,-0.6895,-20.7352,-16.2448,-60.5333,-47.7751,15.1974,24.4837
-3.199,5.8648,4.523,0.8175,0.7389,-0.7016,-20.7105,-16.238,-60.5186,-47.7635,15.2462,24.4612
-3.2118,5.8923,4.4386,0.7998,0.744,-0.6909,-20.6859,-16.2311,-60.5041,-47.752,15.2948,24.4389
-3.1873,6.0051,4.4851,0.8571,0.7307,-0.6774,-20.6615,-16.2244,-60.4896,-47.7406,15.343,24.4167
-3.2165,5.9457,4.501,0.8324,0.7367,-0.7038,-20.6373,-16.2176,-60.4752,-47.7292,15.3908,24.3946
-3.2899,5.8404,4.4927,0.8291,0.7325,-0.6966,-20.6133,-16.211,-60.4609,-47.718,15.4383,24.3728
-3.2633,5.9151,4.4949,0.7862,0.7287,-0.7135,-20.5894,-16.2043,-60.4468,-47.7068,15.4855,24.3511
-3.2397,5.8462,4.4718,0.7795,0.7246,-0.7069,-20.5657,-16.1978,-60.4327,-47.6957,15.5323,24.3295
-3.1859,5.8499,4.4522,0.8179,0.7247,-0.6999,-20.5421,-16.1912,-60.4188,-47.6846,15.5788,24.3081
-3.3466,5.8221,4.5136,0.8125,0.72,-0.6828,-20.5188,-16.1847,-60.4049,-47.6737,15.6249,24.2869
-3.2111,5.8377,4.4975,0.7798,0.7181,-0.7079,-20.4956,-16.1783,-60.3911,-47.6628,15.6707,24.2658
-3.3565,5.9152,4.4277,0.7718,0.6902,-0.6663,-20.4726,-16.1719,-60.3775,-47.652,15.7161,24.2449
-3.339,5.8418,4.4564,0.8016,0.6765,-0.6826,-20.4498,-16.1656,-60.3639,-47.6413,15.7612,24.2241
-3.3002,5.9218,4.5284,0.7982,0.7077,-0.6758,-20.4271,-16.1593,-60.3505,-47.6307,15.806,24.2035
-3.3167,5.9094,4.4498,0.7875,0.7113,-0.6686,-20.4046,-16.153,-60.3372,-47.6202,15.8504,24.1831
-3.2837,5.7637,4.4926,0.7595,0.6768,-0.6871,-20.3823,-16.1468,-60.3239,-47.6097,15.8945,24.1628
-3.3547,5.8897,4.409,0.7944,0.7,-0.6798,-20.3602,-16.1407,-60.3108,-47.5993,15.9382,24.1426
-3.3008,5.8612,4.4303,0.7241,0.7031,-0.6952,-20.3382,-16.1346,-60.2977,-47.5891,15.9816,24.1227
-3.4152,5.9075,4.4528,0.8184,0.6736,-0.6886,-20.3164,-16.1285,-60.2848,-47.5788,16.0247,24.1029
-3.3962,5.8137,4.4604,0.8231,0.6911,-0.6785,-20.2948,-16.1225,-60.272,-47.5687,16.0674,24.0832
-3.4539,5.8796,4.4314,0.8014,0.6997,-0.6669,-20.2733,-16.1166,-60.2592,-47.5587,16.1098,24.0637
-3.3175,5.8618,4.4085,0.7821,0.6966,-0.6569,-20.2521,-16.1107,-60.2466,-47.5487,16.1518,24.0443
-3.3842,5.9481,4.4161,0.7555,0.6636,-0.6799,-20.231,-16.1048,-60.2341,-47.5388,16.1935,24.0252
-3.3498,5.8286,4.4347,0.7978,0.6526,-0.6684,-20.21,-16.099,-60.2217,-47.529,16.2348,24.0061
-3.3734,5.8285,4.4069,0.7865,0.6518,-0.6898,-20.1893,-16.0932,-60.2094,-47.5193,16.2758,23.9873
-3.355,5.8932,4.4182,0.7789,0.6806,-0.6835,-20.1687,-16.0875,-60.1971,-47.5096,16.3164,23.9686
-3.3313,5.9226,4.4082,0.8104,0.6829,-0.6456,-20.1483,-16.0819,-60.185,-47.5,16.3568,23.95
-3.4796,5.8841,4.3831,0.7937,0.6531,-0.6574,-20.1281,-16.0762,-60.173,-47.4906,16.3967,23.9316
-3.4018,5.9184,4.4193,0.7932,0.6394,-0.6774,-20.108,-16.0707,-60.1611,-47.4812,16.4363,23.9134
-3.4433,5.8145,4.3977,0.7503,0.6418,-0.6446,-20.0881,-16.0652,-60.1493,-47.4718,16.4756,23.8953
-3.4929,5.865,4.4679,0.7434,0.6436,-0.6609,-20.0684,-16.0597,-60.1376,-47.4626,16.5146,23.8774
-3.5234,5.8779,4.4128,0.7845,0.6379,-0.6557,-20.0489,-16.0543,-60.126,-47.4534,16.5532,23.8596
-3.3667,5.7977,4.4114,0.7744,0.6338,-0.6354,-20.0295,-16.0489,-60.1145,-47.4444,16.5914,23.842
-3.5033,5.8668,4.3756,0.7429,0.6012,-0.6573,-20.0103,-16.0436,-60.1031,-47.4354,16.6293,23.8245
-3.5271,5.8463,4.4734,0.7362,0.6229,-0.6557,-19.9913,-16.0383,-60.0919,-47.4264,16.6669,23.8072
-3.4971,5.7724,4.3451,0.7673,0.6266,-0.6392,-19.9724,-16.033,-60.0807,-47.4176,16.7041,23.7901
-3.5119,5.8695,4.4207,0.7635,0.5935,-0.6295,-19.9538,-16.0279,-60.0696,-47.4089,16.741,23.7731
-3.5337,5.7407,4.4153,0.7484,0.6197,-0.6536,-19.9353,-16.0227,-60.0586,-47.4002,16.7776,23.7563
-3.4418,5.843,4.3664,0.7771,0.6168,-0.6458,-19.9169,-16.0176,-60.0477,-47.3916,16.8138,23.7396
-3.4885,5.8239,4.3615,0.7721,0.6203,-0.6297,-19.8988,-16.0126,-60.037,-47.3831,16.8496,23.7231
-3.542,5.7777,4.3642,0.7489,0.6126,-0.6225,-19.8808,-16.0076,-60.0263,-47.3747,16.8851,23.7068
-3.5914,5.8133,4.413,0.7929,0.5866,-0.6428,-19.863,-16.0026,-60.0157,-47.3663,16.9203,23.6906
-3.6344,5.7456,4.4195,0.7885,0.576,-0.6379,-19.8454,-15.9977,-60.0052,-47.3581,16.9551,23.6746
-3.5235,5.8597,4.3491,0.6978,0.6019,-0.6219,-19.8279,-15.9929,-59.9949,-47.3499,16.9896,23.6587
-3.6713,5.7973,4.4589,0.7358,0.5782,-0.6103,-19.8106,-15.9881,-59.9846,-47.3418,17.0238,23.643
-3.5612,5.7736,4.3817,0.7782,0.5964,-0.6351,-19.7935,-15.9833,-59.9745,-47.3337,17.0576,23.6274
-3.631,5.8366,4.3832,0.7787,0.6049,-0.62,-19.7766,-15.9786,-59.9644,-47.3258,17.091,23.612
-3.6337,5.7707,4.3392,0.7505,0.5722,-0.6187,-19.7598,-15.974,-59.9545,-47.318,17.1241,23.5968
-3.6344,5.7683,4.3781,0.7315,0.5609,-0.6301,-19.7432,-15.9694,-59.9446,-47.3102,17.1569,23.5817
-3.6216,5.7727,4.358,0.7711,0.5905,-0.6297,-19.7268,-15.9648,-59.9349,-47.3025,17.1893,23.5668
-3.5729,5.8665,4.3127,0.7007,0.5596,-0.6135,-19.7105,-15.9603,-59.9252,-47.2949,17.2214,23.552
-3.632,5.8541,4.4109,0.7264,0.5552,-0.6359,-19.6945,-15.9558,-59.9157,-47.2873,17.2532,23.5374
-3.677,5.816,4.3236,0.7207,0.5524,-0.602,-19.6786,-15.9514,-59.9062,-47.2799,17.2846,23.5229
-3.7298,5.8267,4.3549,0.7676,0.5575,-0.614,-19.6628,-15.9471,-59.8969,-47.2725,17.3156,23.5086
-3.6794,5.8303,4.3553,0.7492,0.5441,-0.6036,-19.6473,-15.9427,-59.8877,-47.2652,17.3464,23.4945
-3.6083,5.7211,4.3695,0.7379,0.5501,-0.6235,-19.6319,-15.9385,-59.8785,-47.258,17.3767,23.4805
-3.7475,5.7963,4.324,0.705,0.5459,-0.617,-19.6167,-15.9342,-59.8695,-47.2509,17.4068,23.4667
-3.7625,5.8044,4.319,0.7568,0.542,-0.6077,-19.6017,-15.9301,-59.8606,-47.2438,17.4365,23.453
-3.7259,5.808,4.4067,0.6746,0.5379,-0.5989,-19.5868,-15.9259,-59.8518,-47.2369,17.4658,23.4395
-3.7518,5.8148,4.3444,0.7105,0.5288,-0.5856,-19.5721,-15.9219,-59.8431,-47.23,17.4948,23.4261
-3.7702,5.7981,4.2924,0.768,0.5374,-0.6079,-19.5576,-15.9178,-59.8344,-47.2232,17.5235,23.413
-3.742,5.8047,4.3781,0.7558,0.5339,-0.5955,-19.5433,-15.9138,-59.8259,-47.2165,17.5518,23.3999
-3.884,5.7483,4.4182,0.7213,0.5301,-0.6209,-19.5291,-15.9099,-59.8175,-47.2098,17.5798,23.387
-3.7632,5.7741,4.3475,0.7196,0.5332,-0.6125,-19.5151,-15.906,-59.8092,-47.2033,17.6074,23.3743
-3.7976,5.7619,4.2851,0.7505,0.5272,-0.6294,-19.5013,-15.9022,-59.801,-47.1968,17.6347,23.3618
-3.6938,5.7755,4.3519,0.7475,0.4927,-0.6008,-19.4876,-15.8984,-59.7929,-47.1904,17.6616,23.3493
-3.7641,5.7827,4.3219,0.714,0.4855,-0.6049,-19.4742,-15.8947,-59.7849,-47.1841,17.6883,23.3371
-3.8355,5.7401,4.324,0.7678,0.4816,-0.603,-19.4609,-15.891,-59.777,-47.1779,17.7145,23.325
-3.8101,5.7294,4.294,0.6889,0.5096,-0.5914,-19.4478,-15.8873,-59.7692,-47.1717,17.7404,23.3131
-3.8646,5.7778,4.3607,0.7214,0.5129,-0.5814,-19.4348,-15.8837,-59.7615,-47.1656,17.766,23.3013
-3.8374,5.8437,4.2716,0.6544,0.5167,-0.5987,-19.422,-15.8802,-59.7539,-47.1597,17.7913,23.2897
-3.9511,5.7239,4.2767,0.6758,0.4774,-0.6009,-19.4094,-15.8767,-59.7465,-47.1538,17.8162,23.2782
-3.8409,5.6968,4.305,0.6751,0.5066,-0.5785,-19.397,-15.8732,-59.7391,-47.1479,17.8407,23.2669
-3.8938,5.7008,4.276,0.6489,0.5051,-0.5722,-19.3847,-15.8698,-59.7318,-47.1422,17.8649,23.2558
-3.9279,5.7361,4.3525,0.6961,0.4729,-0.56,-19.3726,-15.8665,-59.7246,-47.1365,17.8888,23.2448
-3.9041,5.6918,4.2644,0.674,0.4966,-0.5475,-19.3607,-15.8631,-59.7175,-47.1309,17.9123,23.234
-3.9652,5.7677,4.3284,0.726,0.4986,-0.5643,-19.349,-15.8599,-59.7106,-47.1254,17.9355,23.2233
-3.847,5.773,4.272,0.709,0.4975,-0.5969,-19.3374,-15.8567,-59.7037,-47.12,17.9583,23.2128
-3.8856,5.7645,4.3453,0.6963,0.4693,-0.5895,-19.326,-15.8535,-59.6969,-47.1147,17.9808,23.2024
-3.9677,5.7441,4.3129,0.7339,0.4543,-0.5735,-19.3148,-15.8504,-59.6903,-47.1094,18.003,23.1922
-3.9887,5.7917,4.2774,0.7253,0.4554,-0.5949,-19.3038,-15.8473,-59.6837,-47.1042,18.0248,23.1822
-3.9617,5.644,4.3493,0.7014,0.4447,-0.5889,-19.2929,-15.8443,-59.6773,-47.0992,18.0463,23.1723
-3.9721,5.7557,4.2094,0.6793,0.422,-0.5755,-19.2822,-15.8413,-59.6709,-47.0941,18.0674,23.1626
-4.0016,5.7604,4.2772,0.6695,0.4343,-0.5714,-19.2717,-15.8384,-59.6646,-47.0892,18.0882,23.153
-3.9881,5.6188,4.2716,0.7024,0.4473,-0.5505,-19.2613,-15.8355,-59.6585,-47.0844,18.1086,23.1436
-3.9601,5.7243,4.2595,0.6788,0.4131,-0.5788,-19.2511,-15.8327,-59.6525,-47.0796,18.1287,23.1344
-4.0088,5.7263,4.2273,0.679,0.4042,-0.5382,-19.2411,-15.8299,-59.6465,-47.0749,18.1485,23.1253
-4.0667,5.7044,4.283,0.71,0.4262,-0.5805,-19.2313,-15.8272,-59.6407,-47.0703,18.1679,23.1163
-4.0311,5.7142,4.2857,0.7069,0.4406,-0.5487,-19.2216,-15.8245,-59.6349,-47.0658,18.1869,23.1076
-4.1038,5.7234,4.3168,0.6761,0.4346,-0.5684,-19.2121,-15.8219,-59.6293,-47.0613,18.2057,23.0989
-3.9851,5.6933,4.2685,0.6549,0.4,-0.5292,-19.2028,-15.8193,-59.6238,-47.057,18.2241,23.0905
-4.0549,5.6676,4.2161,0.6446,0.4189,-0.5391,-19.1937,-15.8167,-59.6183,-47.0527,18.2421,23.0822
-4.0888,5.7796,4.2737,0.6867,0.4,-0.5711,-19.1847,-15.8142,-59.613,-47.0485,18.2598,23.074
-4.1537,5.6618,4.2319,0.6689,0.3871,-0.5272,-19.1759,-15.8118,-59.6078,-47.0444,18.2772,23.066
-4.1809,5.6518,4.223,0.6526,0.4134,-0.5407,-19.1673,-15.8094,-59.6027,-47.0403,18.2942,23.0582
-4.0702,5.7924,4.2594,0.6231,0.39,-0.5721,-19.1589,-15.807,-59.5977,-47.0364,18.3108,23.0505
-4.1117,5.6179,4.2829,0.6764,0.4083,-0.5303,-19.1506,-15.8047,-59.5927,-47.0325,18.3272,23.043
-4.1873,5.625,4.2678,0.6604,0.4168,-0.5431,-19.1425,-15.8025,-59.5879,-47.0287,18.3432,23.0357
-4.1462,5.641,4.2162,0.6317,0.3841,-0.5368,-19.1346,-15.8003,-59.5832,-47.025,18.3588,23.0285
-4.034,5.7389,4.2902,0.6841,0.3727,-0.5316,-19.1268,-15.7981,-59.5786,-47.0214,18.3741,23.0214
-4.1581,5.6004,4.2494,0.6719,0.4022,-0.5484,-19.1192,-15.796,-59.5741,-47.0178,18.3891,23.0145
-4.1553,5.7198,4.2656,0.6384,0.4057,-0.5501,-19.1118,-15.794,-59.5697,-47.0143,18.4037,23.0078
-4.0857,5.6081,4.2671,0.637,0.4048,-0.5276,-19.1046,-15.792,-59.5654,-47.011,18.418,23.0012
-4.2017,5.5895,4.2355,0.6085,0.3765,-0.549,-19.0975,-15.79,-59.5612,-47.0076,18.4319,22.9948
-4.1717,5.6168,4.2147,0.6476,0.3614,-0.5216,-19.0906,-15.7881,-59.5571,-47.0044,18.4455,22.9886
-4.1512,5.705,4.2274,0.6306,0.3533,-0.5222,-19.0839,-15.7862,-59.5531,-47.0013,18.4587,22.9825
-4.1297,5.7065,4.1975,0.6833,0.3569,-0.5256,-19.0774,-15.7844,-59.5492,-46.9982,18.4716,22.9765
-4.2224,5.5461,4.2255,0.6758,0.355,-0.5356,-19.071,-15.7826,-59.5455,-46.9952,18.4842,22.9707
-4.1958,5.6923,4.1997,0.6424,0.3517,-0.5099,-19.0648,-15.7809,-59.5418,-46.9923,18.4964,22.9651
-4.3001,5.6769,4.2147,0.6902,0.3557,-0.5213,-19.0588,-15.7792,-59.5382,-46.9895,18.5083,22.9596
-4.3006,5.6061,4.1941,0.6814,0.3485,-0.5097,-19.053,-15.7776,-59.5347,-46.9868,18.5198,22.9543
-4.3472,5.6695,4.2505,0.5976,0.3457,-0.5292,-19.0473,-15.776,-59.5313,-46.9841,18.531,22.9492
-4.2857,5.6315,4.205,0.6309,0.3436,-0.4956,-19.0418,-15.7745,-59.5281,-46.9816,18.5419,22.9442
-4.3699,5.6493,4.2185,0.6206,0.3408,-0.5142,-19.0365,-15.773,-59.5249,-46.9791,18.5524,22.9394
-4.2412,5.6288,4.2186,0.5847,0.3116,-0.5299,-19.0313,-15.7716,-59.5218,-46.9766,18.5625,22.9347
-4.2974,5.6951,4.184,0.6348,0.3318,-0.4981,-19.0263,-15.7702,-59.5189,-46.9743,18.5724,22.9302
-4.3587,5.6246,4.2746,0.6285,0.3351,-0.5135,-19.0215,-15.7688,-59.516,-46.9721,18.5818,22.9258
-4.3209,5.6792,4.1968,0.6044,0.3015,-0.5102,-19.0169,-15.7676,-59.5133,-46.9699,18.591,22.9216
-4.4428,5.5999,4.2281,0.5936,0.2927,-0.4902,-19.0124,-15.7663,-59.5106,-46.9678,18.5998,22.9175
-4.4317,5.5817,4.242,0.6217,0.3202,-0.5119,-19.0081,-15.7651,-59.5081,-46.9658,18.6082,22.9136
-4.307,5.7349,4.1678,0.6142,0.2967,-0.5103,-19.004,-15.764,-59.5056,-46.9639,18.6163,22.9099
-4.3419,5.5676,4.1682,0.6023,0.2879,-0.4936,-19.0001,-15.7629,-59.5033,-46.962,18.6241,22.9063
-4.4134,5.6312,4.2245,0.6398,0.284,-0.5194,-18.9963,-15.7618,-59.501,-46.9603,18.6315,22.9029
-4.1136,5.8701,4.4067,0.629,0.2821,-0.5152,-18.9927,-15.7608,-59.4989,-46.9586,18.6386,22.8997
-3.6537,5.8304,4.508,0.6022,0.3165,-0.5151,-18.9893,-15.7598,-59.4968,-46.957,18.6453,22.8966
-3.4257,5.8281,4.3816,0.5939,0.326,-0.4859,-18.986,-15.7589,-59.4949,-46.9555,18.6517,22.8936
-3.3111,5.6819,4.3877,0.5912,0.3113,-0.4849,-18.9829,-15.758,-59.493,-46.954,18.6578,22.8908
-3.3666,5.6962,4.4218,0.5802,0.3063,-0.51,-18.9799,-15.7571,-59.4912,-46.9527,18.6635,22.8881
-3.4567,5.7414,4.4508,0.5952,0.2979,-0.5417,-18.977,-15.7563,-59.4895,-46.9514,18.6689,22.8856
-3.3337,5.7057,4.4409,0.604,0.3205,-0.5149,-18.9743,-15.7555,-59.4879,-46.9502,18.674,22.8832
-3.1991,5.7772,4.521,0.6365,0.3223,-0.5358,-18.9717,-15.7548,-59.4864,-46.949,18.6788,22.881
-3.0665,5.8604,4.6124,0.6193,0.3104,-0.531,-18.9692,-15.7541,-59.4849,-46.9479,18.6833,22.8789
-3.035,5.8866,4.6443,0.6514,0.3432,-0.5182,-18.9669,-15.7535,-59.4836,-46.9469,18.6875,22.8769
-2.8092,5.8337,4.7018,0.6447,0.3474,-0.5131,-18.9647,-15.7528,-59.4823,-46.946,18.6914,22.875
-2.6556,5.9852,4.6944,0.6387,0.3605,-0.5255,-18.9627,-15.7523,-59.4811,-46.9451,18.695,22.8732
-2.4825,5.9785,4.8203,0.6457,0.3554,-0.5287,-18.9607,-15.7517,-59.4799,-46.9442,18.6984,22.8715
-2.381,5.9746,4.784,0.609,0.3833,-0.5616,-18.9589,-15.7512,-59.4789,-46.9435,18.7015,22.87
-2.2118,5.9396,4.8227,0.6338,0.3665,-0.5495,-18.9572,-15.7507,-59.4778,-46.9427,18.7044,22.8685
-2.0496,5.9652,4.863,0.5943,0.3616,-0.5637,-18.9555,-15.7502,-59.4769,-46.942,18.7071,22.8672
-1.9419,5.8813,4.9047,0.6434,0.3784,-0.5372,-18.954,-15.7498,-59.476,-46.9414,18.7096,22.8659
-1.7982,5.9175,4.9547,0.6163,0.4166,-0.5393,-18.9526,-15.7494,-59.4751,-46.9408,18.7119,22.8647
-1.6393,5.891,5.0288,0.6765,0.4503,-0.5751,-18.9513,-15.749,-59.4744,-46.9402,18.714,22.8636
-1.537,5.8065,5.0584,0.6607,0.4373,-0.5679,-18.95,-15.7486,-59.4736,-46.9397,18.716,22.8626
-1.4521,5.964,5.0618,0.6343,0.431,-0.5679,-18.9489,-15.7483,-59.4729,-46.9393,18.7178,22.8617
-1.2962,5.9624,5.0063,0.6012,0.442,-0.5617,-18.9478,-15.748,-59.4723,-46.9388,18.7194,22.8608
-1.2052,5.9134,5.0794,0.5786,0.447,-0.5623,-18.9468,-15.7477,-59.4717,-46.9384,18.7209,22.86
-1.1545,5.9253,5.0902,0.5422,0.4423,-0.5559,-18.9459,-15.7475,-59.4711,-46.9381,18.7222,22.8593
-0.9247,5.9323,5.1342,0.5548,0.4625,-0.5467,-18.9451,-15.7472,-59.4706,-46.9378,18.7235,22.8587
-0.8171,5.9697,5.1214,0.6055,0.4557,-0.535,-18.9443,-15.747,-59.4701,-46.9376,18.7246,22.8581
-0.8096,5.8868,5.1783,0.5854,0.4317,-0.5401,-18.9436,-15.7469,-59.4697,-46.9374,18.7256,22.8577
-0.5921,5.8905,5.2304,0.5505,0.434,-0.5642,-18.943,-15.7467,-59.4693,-46.9372,18.7264,22.8573
-0.4569,5.8761,5.2041,0.5383,0.4388,-0.5471,-18.9424,-15.7465,-59.4689,-46.9371,18.7272,22.8569
-0.4051,5.8894,5.2625,0.5399,0.4676,-0.5589,-18.9419,-15.7464,-59.4686,-46.937,18.7279,22.8567
-0.3231,5.8099,5.2815,0.5587,0.4621,-0.5144,-18.9415,-15.7463,-59.4683,-46.9369,18.7284,22.8565
-0.1881,5.8117,5.3168,0.4802,0.4604,-0.5092,-18.9411,-15.7462,-59.468,-46.9369,18.7288,22.8564
-0.0843,5.8486,5.3572,0.4791,0.4658,-0.5277,-18.9407,-15.7461,-59.4678,-46.9369,18.7292,22.8563
0.0604,5.8353,5.3908,0.4237,0.4813,-0.4838,-18.9404,-15.746,-59.4676,-46.9369,18.7294,22.8562
0.0516,5.8081,5.4028,0.4465,0.4852,-0.4918,-18.9401,-15.746,-59.4674,-46.9368,18.7296,22.8562
0.1347,5.6733,5.4378,0.4254,0.4682,-0.4811,-18.9399,-15.7459,-59.4673,-46.9368,18.7297,22.8562
0.3102,5.705,5.4362,0.3278,0.4498,-0.4015,-18.9397,-15.7459,-59.4671,-46.9368,18.7298,22.8561
0.366,5.5982,5.3958,0.3014,0.4574,-0.4074,-18.9395,-15.7458,-59.467,-46.9368,18.7298,22.8561
0.3929,5.6232,5.4282,0.2813,0.4367,-0.3858,-18.9394,-15.7458,-59.4669,-46.9368,18.7298,22.856
0.527,5.5966,5.4295,0.2433,0.3735,-0.3565,-18.9393,-15.7458,-59.4668,-46.9368,18.7299,22.856
0.5555,5.4667,5.4553,0.2953,0.3761,-0.3244,-18.9392,-15.7457,-59.4667,-46.9368,18.7299,22.856
0.5409,5.4994,5.4898,0.2281,0.3265,-0.3348,-18.9392,-15.7457,-59.4667,-46.9367,18.7299,22.856
0.5107,5.5185,5.5236,0.2003,0.333,-0.3209,-18.9391,-15.7457,-59.4666,-46.9367,18.7299,22.8559
0.5499,5.4986,5.5847,0.1799,0.3152,-0.3046,-18.9391,-15.7456,-59.4666,-46.9367,18.73,22.8559
0.4369,5.3955,5.4864,0.239,0.2993,-0.2858,-18.9391,-15.7456,-59.4666,-46.9367,18.73,22.8559
0.271,5.4017,5.4801,0.1762,0.2769,-0.2959,-18.9391,-15.7456,-59.4665,-46.9367,18.73,22.8559
0.1499,5.3413,5.4707,0.1628,0.2657,-0.2959,-18.9391,-15.7455,-59.4665,-46.9367,18.73,22.8559
-0.0756,5.4088,5.4529,0.1398,0.2601,-0.2927,-18.9391,-15.7455,-59.4665,-46.9367,18.73,22.8559
-0.1734,5.3669,5.5195,0.1475,0.2422,-0.2468,-18.9391,-15.7455,-59.4665,-46.9367,18.73,22.8559
-0.4182,5.3506,5.4783,0.1304,0.2016,-0.2581,-18.9391,-15.7455,-59.4665,-46.9366,18.73,22.8558
-0.5449,5.2979,5.4616,0.1198,0.2152,-0.1937,-18.9391,-15.7454,-59.4665,-46.9366,18.7301,22.8558
-0.59,5.3726,5.3825,0.1185,0.2528,-0.2445,-18.9391,-15.7454,-59.4664,-46.9366,18.7301,22.8558
-0.6423,5.3063,5.4133,0.1147,0.2261,-0.2141,-18.9391,-15.7454,-59.4664,-46.9366,18.7301,22.8558
-0.7194,5.2598,5.4226,0.1149,0.175,-0.2089,-18.9391,-15.7454,-59.4664,-46.9366,18.7301,22.8558
-0.6409,5.3457,5.4035,0.1639,0.2276,-0.1912,-18.9391,-15.7453,-59.4664,-46.9366,18.7301,22.8558
-0.7154,5.2257,5.3979,0.1761,0.2031,-0.184,-18.9392,-15.7453,-59.4664,-46.9366,18.7301,22.8558
-0.7401,5.2469,5.3917,0.1099,0.1545,-0.2098,-18.9392,-15.7453,-59.4664,-46.9366,18.7302,22.8557
-0.7574,5.2849,5.3638,0.1024,0.241,-0.1972,-18.9392,-15.7453,-59.4664,-46.9366,18.7302,22.8557
-0.7626,5.3098,5.3798,0.1077,0.2047,-0.1402,-18.9392,-15.7452,-59.4664,-46.9366,18.7302,22.8557
-0.8024,5.2304,5.3177,0.1586,0.1507,-0.2342,-18.9392,-15.7452,-59.4664,-46.9365,18.7302,22.8557
-0.8045,5.1826,5.4009,0.1049,0.2335,-0.1884,-18.9393,-15.7452,-59.4663,-46.9365,18.7302,22.8557
-0.72,5.2584,5.3476,0.1014,0.1927,-0.1655,-18.9393,-15.7452,-59.4663,-46.9365,18.7302,22.8557
-0.8498,5.2329,5.3626,0.1635,0.1382,-0.1969,-18.9393,-15.7451,-59.4663,-46.9365,18.7303,22.8557
-0.852,5.2223,5.383,0.175,0.19,-0.1682,-18.9393,-15.7451,-59.4663,-46.9365,18.7303,22.8556
-0.7731,5.2135,5.3364,0.1113,0.1741,-0.1191,-18.9394,-15.7451,-59.4663,-46.9365,18.7303,22.8556
-0.7895,5.1294,5.3529,0.1075,0.1306,-0.2094,-18.9394,-15.7451,-59.4663,-46.9365,18.7303,22.8556
-0.8145,5.1345,5.3732,0.1671,0.2008,-0.1622,-18.9394,-15.745,-59.4663,-46.9365,18.7303,22.8556
-0.8298,5.0874,5.3347,0.1796,0.1663,-0.179,-18.9394,-15.745,-59.4663,-46.9365,18.7303,22.8556
-0.8049,5.2265,5.3687,0.1171,0.1243,-0.1501,-18.9395,-15.745,-59.4663,-46.9364,18.7304,22.8556
-0.853,5.2195,5.3215,0.114,0.1928,-0.2076,-18.9395,-15.745,-59.4663,-46.9364,18.7304,22.8556
-0.8097,5.1521,5.4183,0.119,0.167,-0.1595,-18.9395,-15.745,-59.4662,-46.9364,18.7304,22.8556
-0.8419,5.1479,5.3315,0.1725,0.1278,-0.1737,-18.9395,-15.7449,-59.4662,-46.9364,18.7304,22.8556
-0.9599,5.2034,5.3994,0.1916,0.2102,-0.1401,-18.9396,-15.7449,-59.4662,-46.9364,18.7304,22.8556
-0.8837,5.059,5.3296,0.1246,0.1802,-0.1665,-18.9396,-15.7449,-59.4662,-46.9364,18.7304,22.8555
-0.8184,5.1482,5.3946,0.1208,0.1542,-0.1405,-18.9396,-15.7449,-59.4662,-46.9364,18.7304,22.8555
-0.9254,5.1736,5.325,0.1246,0.184,-0.1647,-18.9396,-15.7449,-59.4662,-46.9364,18.7305,22.8555
-0.9743,5.1007,5.3403,0.1294,0.1725,-0.1379,-18.9397,-15.7448,-59.4662,-46.9364,18.7305,22.8555
-0.9069,5.1587,5.3157,0.131,0.1284,-0.1866,-18.9397,-15.7448,-59.4662,-46.9363,18.7305,22.8555
-0.9257,5.1065,5.3438,0.1327,0.1818,-0.149,-18.9397,-15.7448,-59.4662,-46.9363,18.7305,22.8555
-0.9579,5.1346,5.3066,0.1349,0.1991,-0.1556,-18.9398,-15.7448,-59.4662,-46.9363,18.7305,22.8555
-0.9569,5.0838,5.3415,0.1364,0.1298,-0.129,-18.9398,-15.7448,-59.4661,-46.9363,18.7305,22.8555
-0.9844,5.0755,5.303,0.1366,0.1832,-0.1815,-18.9398,-15.7447,-59.4661,-46.9363,18.7305,22.8555
-0.9311,5.1153,5.338,0.2101,0.1651,-0.1084,-18.9399,-15.7447,-59.4661,-46.9363,18.7306,22.8555
